input,intent
Confirm,cnfm appt
Verify technician arrival time,cnfm appt
He hasn't showed up and it's 4 to 5,cnfm appt
I requested someone I was told someone from the field department would call me today and I have not,cnfm appt
Hello just confirming,cnfm appt
I'm waiting for his arrival at four o'clock,cnfm appt
That's fine that's what I need to know thank you,cnfm appt
Nothing someone called here and I wanted to make sure that's what it was about,cnfm appt
What is the technician density news card for the last thirty minutes,cnfm appt
Can you tell me what the appointment consist of,cnfm appt
I just want to confirm it,cnfm appt
Time change,cnfm appt
Connect me to dispatch,cnfm appt
Yes I wanna know what channel thirty C,cnfm appt
The driver call me up,cnfm appt
No thank you very much appointment is confirmed,cnfm appt
I just wanted to make sure the time was three between three and four,cnfm appt
Hunsberger appointment tell me the time,cnfm appt
Call call,cnfm appt
Well that be the same technician that came this morning,cnfm appt
We have not seen anything and I called an hour ago saying he was on his way,cnfm appt
Just confirming that,cnfm appt
Just wanna make sure I'm that's all,cnfm appt
I just want to confirm that and wondered if anybody was gonna babyGap be out today,cnfm appt
I need to know why I have an appointment,cnfm appt
I need to know why I have an appointment,cnfm appt
Hey dispatch call me,cnfm appt
Hey dispatch call me,cnfm appt
Yes confirm,cnfm appt
That's it I just want to know what time it was thank you,cnfm appt
Confirm the appointment,cnfm appt
Confirm it,cnfm appt
Work order,cnfm appt
No that's what I wanted to know thank you,cnfm appt
Is this still going to happen,cnfm appt
I just got a call saying that the appointment was not able to our technician was not able to complete the appointment,cnfm appt
I want to make sure the details on the notification of the appointment are correct,cnfm appt
Status of appointment,cnfm appt
You know I had one zero three nine five,cnfm appt
Just wanted to verify the time thank you allgood,cnfm appt
Confirm appointment,cnfm appt
Where's the technician,cnfm appt
I need to have more done than what I thought I want them to look at more than what I thought with original appointment,cnfm appt
I was just wondering if we if he was going to show up today,cnfm appt
Just to confirm,cnfm appt
I want to know where they are,cnfm appt
What should I bring for the appointment,cnfm appt
That isn't going to work here they have later on in the day,cnfm appt
Do you know what time he'll be here,cnfm appt
Do you know exactly what time he'll be here,cnfm appt
Just confirming,cnfm appt
To confirm,cnfm appt
You got me to an associate,cnfm appt
Now you tell me back later,cnfm appt
Just making sure I will be here,cnfm appt
My appointment time changed on it's own,cnfm appt
Just confirming it,cnfm appt
Appointment time,cnfm appt
Please have him call me when he's downstairs and have them park in my driveway,cnfm appt
Please what time is my appointment,cnfm appt
Thank you you have confirmed it,cnfm appt
And what time,cnfm appt
I'm just making sure he's coming,cnfm appt
I have appointment for today,cnfm appt
Confirm appointment,cnfm appt
I needed to know when it was and you told me,cnfm appt
I need to verify the time again,cnfm appt
Confirmation,cnfm appt
Are now but it's not at my apartment which is just across the parking lot so I don't know what to do,cnfm appt
11 to 9 is that correct,cnfm appt
I don't know I'm just confirming this guy supposed be coming today,cnfm appt
I don't know I don't know it offhand ma'am,cnfm appt
Verify Monday's appointment,cnfm appt
Verify the time,cnfm appt
Verify appointment time,cnfm appt
I don't know my security code please connect me with someone I'm getting very frustrated,cnfm appt
That's fine I just needed to know when it was,cnfm appt
Hey baby it's right I wait for pompey to make sure that's all,cnfm appt
Confirmation,cnfm appt
Confirm my appointment,cnfm appt
Thank you just confirming,cnfm appt
I was asked to call and confirm,cnfm appt
I want to confirm my appointment,cnfm appt
Call appointment,cnfm appt
Confirming a quick lunch,cnfm appt
Update,cnfm appt
Just confirming,cnfm appt
They were supposed to call this morning and did not,cnfm appt
The technician is not here and is twelve twenty,cnfm appt
That's it just wanted to confirm,cnfm appt
They were supposed to call few minutes ago,cnfm appt
You could call the technician and let him know that he bypass the house,cnfm appt
Well you haven't helped me with anything yet,cnfm appt
Confirm appointment,cnfm appt
What was the birth date was born Friday,cnfm appt
Working side of the house I want to know if it's gonna cause any problems,cnfm appt
Verify address,cnfm appt
He never showed up yesterday supposed to be here yesterday,cnfm appt
Updated,cnfm appt
I just needed to know the time thank you that's all,cnfm appt
I just needed to confirm that they was coming,cnfm appt
I just want to know what time he would get here at twelve o'clock,cnfm appt
Arrival time of the technician,cnfm appt
I just want to know if they coming,cnfm appt
10 to 9 going on I guess I don't know let me talk to some fucking body,cnfm appt
I'm just wanting to confirm the appointment you said Saturday,cnfm appt
Well I was wondering if they're still coming because a Sprint near eleven o'clock,cnfm appt
I just wanna make sure they was coming,cnfm appt
Just wanna make sure my phone number is updated,cnfm appt
What is the new appointment date and time,cnfm appt
Because of this no I don't my wife and I don't want all this track to the house I don't know what he's gonna do,cnfm appt
Correct,cnfm appt
I want to know if the weather is affecting us,cnfm appt
Details,cnfm appt
No as long as I know they're coming I'm gonna be here thank you,cnfm appt
I need my apartment rewired technician,cnfm appt
Call me up,cnfm appt
Just confirming appointment,cnfm appt
Okay it's confirmed the technician will be at my house,cnfm appt
Confirm the appointment again,cnfm appt
I'm all I'm all set I just wanted to confirm the time of the appointment thank you very much,cnfm appt
I just wanted to make sure that I had the time correctly and I do I thank you very much,cnfm appt
Confirmed,cnfm appt
I would like to confirm,cnfm appt
Address is correct,cnfm appt
Well nobody called me to let me know when it was gonna take place they were supposed to call me,cnfm appt
Appointment confirmation and spectrum information,cnfm appt
I'm going to main appointment,cnfm appt
Confirm the progress Arizonans ward,cnfm appt
No I'll need to know is what this phone call was about,cnfm appt
That's just wanted to know what time okay thank you,cnfm appt
Send a technician technician,cnfm appt
Appointment time changed,cnfm appt
Connect me to tech technician,cnfm appt
I just the appointment to the correct time which is eleven o'clock,cnfm appt
That appointment time is incorrect,cnfm appt
Yeah that's good I just wanna make sure he's coming tomorrow thank you,cnfm appt
Just confirming the time,cnfm appt
I will be here for the appointment,cnfm appt
This is confirms that correct,cnfm appt
When is it,cnfm appt
I'm just checking on the time,cnfm appt
That's that's all I wanted to know thank you,cnfm appt
They just called and wondered if they could come today which would be fine,cnfm appt
Hey saucy appointment was for today at eleven a.m. tomorrow,cnfm appt
I cannot leave me at nine o'clock I got a doctors appointment he told me eight o'clock no okay,cnfm appt
Someone better homes and I need to let them know that I'm here,cnfm appt
Oh that's that's all I needed to know everything's good now,cnfm appt
I don't know it I don't know it,cnfm appt
I just want to make sure the appointment,cnfm appt
Just wanna make sure that that you have my number if you call I'll be home,cnfm appt
Is this an appointment or day appointment,cnfm appt
The appointment for tomorrow,cnfm appt
Oh you should have been in the first place is three nine one three,cnfm appt
Tocallback you guys came out and did not fix my service does not work after your guy left,cnfm appt
I don't know I don't know I just I just want them to be here to fix my TV between one and two o'clock,cnfm appt
Just I'll be waiting for them to come because my TV is completely off and I appreciate it when they get here,cnfm appt
About my Internet service,cnfm appt
I don't know what time my technician gonna be here that X Z one thing you say something else,cnfm appt
Service is restored no appointment necessary,cnfm appt
Confirming appointment for Tuesday,cnfm appt
Well let them know I don't have the phone,cnfm appt
I just wanted to know that my phone doesn't work so if they call me,cnfm appt
Confirm,cnfm appt
Something wrong with the Internet and I know why,cnfm appt
Just to confirm,cnfm appt
Verify appointment,cnfm appt
That's all I needed to know thank you,cnfm appt
When is a different time,cnfm appt
I know about the appointment about a part appointment,cnfm appt
I just want to make sure the driver can park on my street,cnfm appt
I just want to confirm my appointment thank you bye-bye,cnfm appt
They were supposed to get me a medical appointment Cradduck tomorrow instead of Saturday,cnfm appt
Yes they were supposed to write a book me because medical condition,cnfm appt
Confirm,cnfm appt
I'll do it tomorrow,cnfm appt
You're doing great I just wanna know what time he'll be here,cnfm appt
I'm calling to know more details about my appointment,cnfm appt
Technician,cnfm appt
July the appointment for tomorrow,cnfm appt
I just want to make sure they're coming,cnfm appt
Just calling to confirm the time,cnfm appt
I just wanted to confirm the time,cnfm appt
Call the mail and tell me get over here,cnfm appt
I just want to confirm it,cnfm appt
You just called me is the way why did you just call me,cnfm appt
It says that my the authorized user has been changed so I'm calling to make sure that I'm the only authorized user,cnfm appt
I just wanted to know when he's coming,cnfm appt
Correct,cnfm appt
It's okay I'll wait until the guy gets here,cnfm appt
I want to confirm the appointment for January eighteenth between three and four,cnfm appt
Confirm time,cnfm appt
Confirm appointment,cnfm appt
Check a status update,cnfm appt
The status,cnfm appt
Check the status of the technician,cnfm appt
Make sure the technician shows up tomorrow,cnfm appt
Please confirm the appointment,cnfm appt
Confirmation,cnfm appt
Confirmation,cnfm appt
Yes I'm fine that's what I want to know,cnfm appt
They going to call before they come,cnfm appt
Confirm,cnfm appt
I wanna confirm it,cnfm appt
My service has been restored,cnfm appt
I want to know if they're coming it's almost six o'clock I'm waiting for them to come they still coming can you find out,cnfm appt
I just wanted to make sure that they're on their way,cnfm appt
My appointment tomorrow,cnfm appt
About my technician not calling me from my appointment,cnfm appt
When are they coming,cnfm appt
Technician PC is on the way but I haven't seen,cnfm appt
I just want to know the time I'll be here,cnfm appt
I was calling to confirm,cnfm appt
I wanted to let them know that my apartment is on the third floor,cnfm appt
I'm going to let them know it's on the third floor,cnfm appt
Find technician,cnfm appt
Where is the technician,cnfm appt
What is the technician status,cnfm appt
Technician is not here,cnfm appt
I intend to keep that appointment,cnfm appt
I don't know my security code I don't have one as far as I know,cnfm appt
I'm waiting for the technician to arrive,cnfm appt
I'm here at the apartment and I'm waiting for the technician to right,cnfm appt
Running late for appointment with a tech,cnfm appt
Trying to arrange for late appointment time,cnfm appt
I want I want you to confirm it with them because my house telephone doesn't work,cnfm appt
Yes I want to know about my credit,cnfm appt
Yeah I am waiting,cnfm appt
Confirming what time,cnfm appt
No help needed confirm,cnfm appt
No help needed just I'm just confirming appointment,cnfm appt
I'm good waiting for the tech,cnfm appt
Just want to confirm that coming,cnfm appt
Confirmation,cnfm appt
That appointment is fine I'm calling about my Internet,cnfm appt
Appointment time,cnfm appt
Someone was supposed to come out here today,cnfm appt
I received a call,cnfm appt
Thank you that was all just a confirmation,cnfm appt
Technician surly,cnfm appt
Oh I'm just calling because you called again,cnfm appt
It's about the wire in my front yard that I called four times about,cnfm appt
If it's confirmed I'm all set is it confirmed,cnfm appt
I'm not sure if my service has been restored,cnfm appt
My appointment for tomorrow,cnfm appt
I have a got a call from,cnfm appt
I'll just confirm it,cnfm appt
Oh none conference appointment tomorrow at three twenty 3 and 4 will be here,cnfm appt
Locate technician,cnfm appt
Locate technician,cnfm appt
I need details on the plan,cnfm appt
Technician did not show up,cnfm appt
Well they call me from the third floor,cnfm appt
They were supposed to come today,cnfm appt
It was supposed to be from two to three,cnfm appt
Confirm,cnfm appt
Do you have a Sunday afternoon appointment,cnfm appt
Well I wanted to know if they hadn't estimate time that they would be there so I can tamarack wouldn't be back to pick me up,cnfm appt
Just wanna make sure they're gonna show up,cnfm appt
This is a technician already here,cnfm appt
I got a message that it was been delayed my appointment was been delayed I assume that they're still coming today but I want confirmation of that,cnfm appt
Confirm it,cnfm appt
Technician didn't show,cnfm appt
Confirm,cnfm appt
It's after three and now technician,cnfm appt
Technician,cnfm appt
Technician is not here,cnfm appt
Technician not here,cnfm appt
The driver just went by my window I need Duke Ellington how to get in here,cnfm appt
Confirm it,cnfm appt
I just was checking to see if they would be here today between three and four,cnfm appt
Hey hasn't come,cnfm appt
Speak to dispatch,cnfm appt
Thank you I'm just confirming it,cnfm appt
I was just confirming it,cnfm appt
I was just trying to make sure the technician was coming,cnfm appt
I was just trying to make sure that the technician was coming,cnfm appt
I was just checking to make sure the technician will be here today,cnfm appt
Oh no that's okay thank you I'll be waiting,cnfm appt
No it is supposed to be today the eighteenth at noon,cnfm appt
It was supposed to be Friday,cnfm appt
No that's all I needed to know thank you,cnfm appt
I just wanted to confirm the appointment,cnfm appt
Okay so do you know so I need to know,cnfm appt
I was just calling to verify,cnfm appt
No just if it goes bad I'll call back an appointment for tomorrow or something but for now it's working,cnfm appt
Correct an address,cnfm appt
I'm confirming the appointment,cnfm appt
Just confirming the appointment for tomorrow,cnfm appt
I received a call,cnfm appt
No you just called me returning the call I received it had to do with this appointment,cnfm appt
It was supposed to be here by two,cnfm appt
I'm calling because I'm waiting for the appointment person to show up,cnfm appt
I'm calling because I'm waiting for the appointment,cnfm appt
I got appointment what time,cnfm appt
Confirming,cnfm appt
Can you call the technician and confirmed a still available,cnfm appt
I just want to confirm is going to be January twenty second Monday eleven to twelve a.m. right,cnfm appt
It was supposed to be today,cnfm appt
I don't know I'm here alone at night this is the first time I could call out it keeps telling me I can't make a call,cnfm appt
Oh just making sure that the technician to come in,cnfm appt
I just want to make sure that that it was Thursday,cnfm appt
I want to know what time that they would be here,cnfm appt
