input,intent
Cancel today appointment,cncl appt
Cancel it it's working fine,cncl appt
Cancel eleven,cncl appt
I would like to cancel cancel that,cncl appt
I want I want to cancel back cancel,cncl appt
Please cancel that appointment the problem is solved,cncl appt
You can go ahead and cancel the station came on,cncl appt
I need to cancel I need to cancel,cncl appt
Why was my appointment canceled,cncl appt
Times working cancel,cncl appt
Cancel orders yes,cncl appt
Need to cancel my service and appointment,cncl appt
Cancel my appointment for tomorrow,cncl appt
Okay I need to cancel the appointment for today the TV is now working,cncl appt
We would like to cancel the appointment this service is working,cncl appt
That's all I don't think I want to do just cancel my appointment baby,cncl appt
Well okay could you just cancel that please TV is okay,cncl appt
This appointment was canceled a week ago,cncl appt
Want to cancel want to cancel,cncl appt
It cancel it cancel it's working,cncl appt
I have to cancel it today,cncl appt
I can cancel it still restored,cncl appt
I wanted to cancel,cncl appt
No well they cancel the the,cncl appt
Set-up canceling services,cncl appt
Did you cancel my appointment,cncl appt
Online says appointment has been canceled when I did not,cncl appt
Probably just cancel it TV went back to work you know Nazzaro,cncl appt
I'm not feeling good I had to cancel,cncl appt
I want to cancel because my phone's working now,cncl appt
Charlotte like to cancel the appointment,cncl appt
I need to cancel the appointment I don't need someone to come out today the TVs are working fine,cncl appt
Cancel I wanna cancel the appointment,cncl appt
I want to cancel a fix a problem,cncl appt
I need to cancel the appointment because the TV as of last night is working perfectly,cncl appt
I like to cancel I like to cancel my appointment,cncl appt
Hi specials I have appointment for January third with Cigna we should be canceled,cncl appt
How do I cancel it,cncl appt
I don't think I need it,cncl appt
Thank you but I know wait I want to cancel that appointment,cncl appt
Topics and I don't need to I don't need to I need to cancel the appointment because it's all fixed and it's not fixed,cncl appt
I don't have one and I need to cancel my appointment tomorrow,cncl appt
I do not need this service person at this time please cancel the appointment,cncl appt
I need a cancellation,cncl appt
I need to cancel that appointment seems to be like everything is better now,cncl appt
Hello I don't need that appointment,cncl appt
I would like to cancel an account,cncl appt
I want to cancel it the problem is solved,cncl appt
Need to cancel an emergency,cncl appt
I'm calling to cancel that service I don't cancel the home phone service,cncl appt
Well for some reason everything's working so maybe I should just gonna cancel,cncl appt
I don't need people coming I want to cancel my appointment,cncl appt
Cancel the appointment please problem solved,cncl appt
I got a message that said that my appointment was canceled and I was worried about that,cncl appt
I would like to cancel appointment Internet is fixed,cncl appt
Cancel appointment due to illness,cncl appt
I need to cancel it because the television is working properly today,cncl appt
Seven zero one I wanna cancel it,cncl appt
No I want to cancel I wanna cancel it please,cncl appt
Well I have fixed it already so I'm just gonna cancel an apartment okay,cncl appt
I would like to cancel because the Chinese are showing no TVs working,cncl appt
Please cancel appointment problem solved,cncl appt
I want to cancel the order MADtv Kalm home,cncl appt
I would like to cancel because the channels are coming back up,cncl appt
Cancel that appointment please,cncl appt
No just cancel it no apartment,cncl appt
I have there's a package on the tech is supposed to set-up a phone line I do not want it and I'm canceling it,cncl appt
Want to cancel it for now until I'm ready,cncl appt
Jeff Z appointment for tomorrow TV came back on cancel appointment,cncl appt
No no I want to cancel that day I wanna make another date,cncl appt
I'll call I'll call back I'll call back can you cancel the one for tomorrow,cncl appt
No I just want to cancel the appointment,cncl appt
Cancel dollar,cncl appt
I want to cancel my appointment agent,cncl appt
I want to cancel the appointment till later,cncl appt
I want to cancel it because my TV and telephone network,cncl appt
No cancel no,cncl appt
I don't want that I can cancel it,cncl appt
I need to cancel working,cncl appt
Cancel it actually calling I want to cancel,cncl appt
Hello like to cancel,cncl appt
I want to cancel it I want to cancel it,cncl appt
I'm not I was with T I don't need him to call me no more,cncl appt
Cancel please I am sick,cncl appt
I've already had the appointment I need to talk to someone about adding Internet service to my house,cncl appt
Oh I need to cancel,cncl appt
I want to cancel that MADtv Kenmar,cncl appt
I don't moderately I don't like earlier I want to later,cncl appt
Hi just wanna cancel that appointment,cncl appt
I would like to cancel my appointment and it's working fine now,cncl appt
Want to cancel that appointment needs already came in and go,cncl appt
Need to cancel and tell,cncl appt
Cancel an appointment and make a new one,cncl appt
I want to cancel it my problem it's me,cncl appt
Looking for cancellation,cncl appt
I'm calling to say that the problem seems to be resolved and I don't need for the repairman to come out,cncl appt
Someone called me I think they canceled,cncl appt
Can cancel it,cncl appt
I need to cancel that appointment get the Internet working,cncl appt
I need to cancel it because my Internet is working fine,cncl appt
I like to cancel appointment everything okay now,cncl appt
Want to cancel it the problem is solved,cncl appt
Hmmm I need to cancel it,cncl appt
I don't need another time,cncl appt
Cancel I'm sick,cncl appt
I need to cancel everything's okay,cncl appt
Cancel it my TV came back on,cncl appt
I have a medical emergency I have a medical emergency and I need to speak to us,cncl appt
I need department to be cancel,cncl appt
No ma'am I just want to talk to an buck I don't need the service,cncl appt
I need to cancel my my,cncl appt
Calling to cancel this,cncl appt
I don't want that time,cncl appt
Cancel it's working,cncl appt
Oh I don't need anything,cncl appt
I don't need help just have the plumber here,cncl appt
Needs to be canceled,cncl appt
I need to cancel it TV is working,cncl appt
I would like to cancel back I did not okay that,cncl appt
Cancel my appointment my phone is working,cncl appt
I need to cancel the appointment we are we have our cable back,cncl appt
I think I can cancel it because my TV came back on and everything is working fine,cncl appt
I need to cancel my appointment for tomorrow,cncl appt
Cancel it fixed,cncl appt
I need to cancel and to speak with an agent,cncl appt
It wanna cancel,cncl appt
I don't have it just cancel the appointment,cncl appt
Cancel the problem is install,cncl appt
No thank you yes cancel my appointment that six,cncl appt
I I I cancel a point one because my Internet still work,cncl appt
I'll be canceling my service I'm extremely disappointed spectrum,cncl appt
No need for correct service tactilely canceling my service,cncl appt
They just cancel it,cncl appt
Cancel the appointment issue with Zelle,cncl appt
Wanna cancel one two cancel,cncl appt
May have to cancel,cncl appt
I'd like to cancel it I found the problem,cncl appt
Yes I want I want to cancel,cncl appt
Cancel appointment if you ring tone,cncl appt
I would like to cancel my appointment because there's working,cncl appt
Can you see if I have an appointment on Saturday January six at ten o'clock,cncl appt
I need to cancel that appointment was made for Saturday,cncl appt
We got Internet working so we don't need them to come out anymore,cncl appt
I would like I would like to cancel back,cncl appt
I said I wanna cancel it,cncl appt
Cancel this call,cncl appt
That's great thank you very much don't need anymore help,cncl appt
Cancel my appointment for Wednesday,cncl appt
Cancel I need to cancel that appointment because my cable is back on,cncl appt
I would like to cancel appointment and just do it myself,cncl appt
Cancel appointment and speak to a retention specialist,cncl appt
I need to I need to cancel an appointment,cncl appt
No it's canceled right,cncl appt
I want to I want to cancel it,cncl appt
I don't like to cancel it,cncl appt
We need to cancel our cable started working,cncl appt
My cable is fine I don't need an appointment I need to cancel,cncl appt
I don't need anymore help I just couldn't remember what time,cncl appt
6 to 3 between 6 and 7 O B R I C they canceled my appointment between five and six,cncl appt
No you're not listening to me like my appointment for Tuesday January second was canceled,cncl appt
I wish to cancel reappointment,cncl appt
Came all of a sudden came to life and we do not need the appointment for the technician,cncl appt
No I would like to cancel that please everything is okay,cncl appt
Yes but I don't need no help now I got it fixed,cncl appt
I need to cancel that my door to come over here and sixty TV for me,cncl appt
Would like to cancel I would like to cancel that appointment,cncl appt
What to cancel wanna cancel,cncl appt
Well I think I got all my channels that so I need to cancel that appointment,cncl appt
I talked to cancel where I don't need them now,cncl appt
Cancel the appointment I was able to fix my TV,cncl appt
They should be canceled,cncl appt
Cancel my Internet working now,cncl appt
I would like to cancel that appointment as my Internet is working now,cncl appt
Like to like to cancel,cncl appt
May I cancel the appointment make it the next day,cncl appt
I want to cancel cancel cancel the appointment,cncl appt
Nothing I don't need something,cncl appt
I want to I want to cancel the appointment,cncl appt
I just received a phone call I need to see who called me,cncl appt
I want to cancel it my cable is working now,cncl appt
I don't need no,cncl appt
No cancel cancel,cncl appt
I would like to cancel an order,cncl appt
I'd like to cancel the TVs working fine,cncl appt
Cancel cancel an appointment,cncl appt
I would like I would like to cancel that,cncl appt
I'm going to cancel it,cncl appt
Cancel back together,cncl appt
Yeah I need to cancel,cncl appt
How can I cancel it,cncl appt
I like to I like to cancel,cncl appt
Please please cancel appointment at my TV went on,cncl appt
You don't need to come cancel,cncl appt
Cancel the appointment the problem has been solved,cncl appt
Cancel Wickersham,cncl appt
Gosh yes cancel appointment,cncl appt
We need to cancel the appointment,cncl appt
That's it just cancel the appointment,cncl appt
Yeah I need to cancel my appointment,cncl appt
Go ahead I would like to cancel it,cncl appt
Please cancel the appointment is no one there,cncl appt
We need to cancel the appointment the TVs are working just fine,cncl appt
Cancel it please fix it myself,cncl appt
Cancel appointment phone is now working,cncl appt
I did not make that appointment please cancel it cancel,cncl appt
I have a picture so I'm doing fine so I don't need him to come today,cncl appt
Come back just cancel my appointment I don't need I've got a picture I'm sorry okay,cncl appt
Yes I was told the problem was fixed I cancel that with your electronic paper,cncl appt
I need to cancel the appointment and make a new appointment,cncl appt
I need to cancel the appointment I'm stuck at church,cncl appt
I has to cancel,cncl appt
I need to cancel the appointment my TV is working,cncl appt
First cancel,cncl appt
I just wanna clarify that's been canceled,cncl appt
You can cancel it appears that everything is working,cncl appt
I'd like to cancel the appointment the channel came back on,cncl appt
I need to cancel my appointment because my Internet is working,cncl appt
I need to cancel that won't be here,cncl appt
Yeah I want to cancel that appointment,cncl appt
I need to I need to cancel back,cncl appt
I'd like to cancel it it's working now,cncl appt
Canceling appointment until me a call back,cncl appt
I don't need any further help,cncl appt
Just cancel the appointment thank you,cncl appt
Yes I like to I like to cancel that I got the problem fixed,cncl appt
Cancel appointment I have Internet,cncl appt
She canceled our appointment,cncl appt
Yes cancel about my TV is working now,cncl appt
To see if you have any cancellation for today,cncl appt
Menu cancel cancel today's correct,cncl appt
That's what I say I want to cancel it my TV is working now good,cncl appt
I don't know if I need B appointment,cncl appt
I need them to call me when they're there,cncl appt
I want to cancel I wanna cancel the appointment because it's working now,cncl appt
Cancel I didn't make one,cncl appt
Is my appointments canceled that so you have today,cncl appt
Need need to cancel appointment,cncl appt
I need to call about a service emergency service call appointment,cncl appt
I would like to cancel to appointment,cncl appt
I want to cancel the appointment because I just it's a source button and my TV came on after a couple hours,cncl appt
Okay hold on one second please want to cancel it or no,cncl appt
I need to cancel that appointment my neighbor came down and rebooted the box and my TV it's working fine,cncl appt
I need to call to verify it,cncl appt
I would like to cancel my service but keep my phone service,cncl appt
I thought I didn't want to,cncl appt
I want to cancel I am coming by I got the television go on,cncl appt
I can't make it tonight,cncl appt
I don't need help with my appointment I wanna speak to customer service,cncl appt
Please cancel my appointment was able to correct the problem,cncl appt
I want to cancel the account,cncl appt
I need I just need to cancel my technician for tomorrow,cncl appt
I don't need no help,cncl appt
They canceled my appointment,cncl appt
I want to cancel yes,cncl appt
I'm canceling that one,cncl appt
Cancel the appointment I don't need him,cncl appt
I don't need to thank you,cncl appt
I need to cancel services,cncl appt
I don't need a technician my TV is working now,cncl appt
Need to cancel that appointment everything working fine now,cncl appt
I'm not sure if I should cancel my appointment or not,cncl appt
I need to cancel the problems been resolved,cncl appt
I was able to fix the TV and I can cancel the appointment at this time,cncl appt
Problem is fixed I need to cancel the appointment,cncl appt
No I need to cancel it,cncl appt
I need to cancel the appointment is my phone line is not,cncl appt
I want to cancel I want to cancel it I want to cancel it please,cncl appt
Hello I want you to cancel it my TV is working,cncl appt
Oh I don't know I want Wednesday the third,cncl appt
I don't need anything else that's great thank you,cncl appt
I want to cancel my board big record my TV is working now,cncl appt
I can cancel my Internet KMan,cncl appt
I would like to cancel it because eagle charges are coming up you,cncl appt
The television is working now I don't need the call,cncl appt
Cancel scheduled appointment,cncl appt
I don't see I don't think you please cancel okay,cncl appt
Cannot back I want to cancel I don't think so,cncl appt
Cancel the appointment the Internet is back,cncl appt
Need to cancel router,cncl appt
Cancel until tomorrow,cncl appt
Appointment was canceled on the line,cncl appt
Cancel postpone,cncl appt
Nike appointment canceled,cncl appt
No I want I want to cancel cancel,cncl appt
Yes I'd like to cancel the appointment,cncl appt
The TV and cancel the appointment,cncl appt
Cancel the appointment I have the TV working,cncl appt
I need to cancel that appointment the problem seems to be fixed,cncl appt
I want you to cancel please cancel the appointment,cncl appt
Need to cancel it box is working cable's working,cncl appt
Calling to cancel the order,cncl appt
Help the appointment been canceled,cncl appt
Yes appointment been cancel,cncl appt
Cancel the fucking appointment,cncl appt
No we just need to cancel out the appointment,cncl appt
I need to cancel the appointment because I'm sick,cncl appt
Canceling canceling it,cncl appt
I received a message saying that everything was okay so do I cancel my appointment or do I keep it,cncl appt
I would like to cancel the appointment the phone is working,cncl appt
I need to cancel the appointment for some reason my Internet came back on,cncl appt
It's already fed so I don't need your help,cncl appt
I want to make sure that I didn't cancel it,cncl appt
I don't like that appointment I do not want that appointment,cncl appt
Cancellation please,cncl appt
Cancel my appointment what was that,cncl appt
I'm gonna cancel the appointment my TV started working,cncl appt
I wish to cancel I wish to cancel,cncl appt
I need to cancel my appointment I no longer NEJM,cncl appt
Internet access I want to cancel it,cncl appt
Can I cancel that appointment cancel,cncl appt
You don't half to come left stations have come back on we don't need an appointment this time,cncl appt
To cancel that appointment,cncl appt
I'm going to had to cancel an time and emergency,cncl appt
I'd like to cancel I'd like to cancel it,cncl appt
I need to cancel my appointment my cable to come back dollar,cncl appt
Please cancel I do not wish to get service with spectrum,cncl appt
No I don't need that I R,cncl appt
I don't have a appointment and cancel it I'm not getting the service,cncl appt
I'd like to cancel the appointment for this morning,cncl appt
Yes but I don't wanna,cncl appt
I need to cancel plan link and you can't correct two,cncl appt
Cancel I need to cancel close my account,cncl appt
I need to cancel it I need to cancel it,cncl appt
I need euro I want to cancel my appointment,cncl appt
