Input,INTENT
Can I get can I get a earlier time,rschdle appt
You can't thank you everything is fine,rschdle appt
And I get it today,rschdle appt
I need appointment so,rschdle appt
Can I make the appointment earlier,rschdle appt
I need to reschedule it for Saturday,rschdle appt
We need to postpone until tomorrow,rschdle appt
I need to change the number for contact,rschdle appt
Schedule an earlier appointment,rschdle appt
I would like to reschedule please,rschdle appt
That's all I needed today,rschdle appt
To change an appointment,rschdle appt
Can I can't,rschdle appt
Change until I talk to,rschdle appt
Yes I have anything any earlier I would appreciate it because I get up to go to work at one o'clock in the morning,rschdle appt
I'm trying to find out do you do you have any appointments open and I can get in earlier,rschdle appt
Need to be much earlier we're down,rschdle appt
I want to schedule it sooner,rschdle appt
Try to find a different appointment for today,rschdle appt
I wanted to reschedule it,rschdle appt
Change my appointment change my appointment so I can get them to talk to you hello,rschdle appt
Change it to Wednesday,rschdle appt
I just want to see if there's any cancellations or anything so maybe they could come today,rschdle appt
You want earlier than that,rschdle appt
I need mile date will be here back,rschdle appt
Need to reschedule for later time today,rschdle appt
I need to move me back later because I gotta go to the bank and I don't know what time you gonna get mad at bank,rschdle appt
I need to change retention department,rschdle appt
I need it sooner I'm working from home I need the Internet,rschdle appt
Can I come around here,rschdle appt
Can't do you have an early appointment available,rschdle appt
Need to find one sooner,rschdle appt
Just talk with someone earlier about the appointment but they keep calling my house phone 11 to 4,rschdle appt
Yes sooner appointment,rschdle appt
Here today and I need to reset the appointment,rschdle appt
Move it move it to Tuesday Monday,rschdle appt
I want to change the date to Tuesday,rschdle appt
Can you possibly bring a walk cable,rschdle appt
Possibly reschedule,rschdle appt
Reschedule a different time,rschdle appt
Need to see if I can change the time,rschdle appt
I need to reschedule it please,rschdle appt
You can set okay thank you,rschdle appt
Can I change my appointment,rschdle appt
Schedule appointment sooner,rschdle appt
This one today not tomorrow we have two senior people and we cannot be without the poor,rschdle appt
I need to move the appointment to the afternoon,rschdle appt
I want to reschedule the appointment,rschdle appt
Reschedule the appointment for four o'clock not two,rschdle appt
We need to schedule appointment for earlier we don't have any TV,rschdle appt
I need to see if you can make it sooner please,rschdle appt
Can we change the time again,rschdle appt
Change the time today,rschdle appt
I'm right here speed them up you can't,rschdle appt
I want to see if there's any cancellations today and mine my appointment could be moved up to today,rschdle appt
I need to change it to another time,rschdle appt
I was wondering if you could get them out sooner,rschdle appt
Could I move my appointment up,rschdle appt
Change installation time,rschdle appt
I need to have my appointment sooner,rschdle appt
I need help with my score appointment today,rschdle appt
Technician I will change it,rschdle appt
Reschedule com,rschdle appt
Change my appointment without talking to me I want to talk to somebody,rschdle appt
Can you get it any sooner,rschdle appt
Marriott change the appointment,rschdle appt
No I don't know I'll call later to make another appointment,rschdle appt
Is it possible if I can reschedule the appointment,rschdle appt
Do you want to come earlier,rschdle appt
Can I have service,rschdle appt
I'm going to change the date,rschdle appt
Make early appointment possible technician please,rschdle appt
I can't calculate it,rschdle appt
No I will call back to reschedule,rschdle appt
Yeah reschedule the time,rschdle appt
I would like to change I would like to change the time,rschdle appt
Change time to a later time,rschdle appt
I need to postpone,rschdle appt
The technician today did not connect the computer to the devices so I can't print,rschdle appt
That's fine you can't,rschdle appt
I don't know about that can you get somebody on the phone please to help me,rschdle appt
I can't get my C D to work,rschdle appt
I'm hoping there something they can be done manually for my Internet service,rschdle appt
I was going to see if there's a chance I can make it a little later in the day tomorrow,rschdle appt
Expedite needed Monday,rschdle appt
Change a kid I need to change the appointment,rschdle appt
I need a certain sooner appointment,rschdle appt
Change card,rschdle appt
I'm just checking to be sure will be there,rschdle appt
I would like to postpone the appointment,rschdle appt
Can you give us an estimated time,rschdle appt
I was just on the phone with a service guy and he was trying to figure out if I can get an appointment earlier,rschdle appt
See if you can come earlier,rschdle appt
Is there any chance that he could make it earlier,rschdle appt
I like to move it up,rschdle appt
Right no I can't,rschdle appt
Change my appointment back,rschdle appt
For earlier time,rschdle appt
Show up they can't show up,rschdle appt
Change that made earlier time,rschdle appt
Change to January first,rschdle appt
I was wondering about making his earlier than that,rschdle appt
Can I change the phone number for them to call me,rschdle appt
Could I make it earlier,rschdle appt
No I don't want to make an appointment sooner human being you idiot,rschdle appt
I'm ready for Devon come no earlier than eleven,rschdle appt
Hi Venusian earlier appointment,rschdle appt
Well I'd like to reschedule it,rschdle appt
He's not here yet so I need to reschedule,rschdle appt
No you cannot help with my voicemail goodbye,rschdle appt
I'm not available,rschdle appt
That's showing up appointment today just to reschedule okay,rschdle appt
Can we need to have somebody call me in a new calling earlier,rschdle appt
Never mind never mind to change it on,rschdle appt
I need a earlier appointment this is an emergency,rschdle appt
There earlier,rschdle appt
Technician came early,rschdle appt
Major reschedule,rschdle appt
Do I need to be present for the appointment,rschdle appt
Are they coming early,rschdle appt
Gerimal earlier tonight,rschdle appt
Yes I need an appointment for Tuesday,rschdle appt
I need to change the time to later,rschdle appt
Can you come closer to three o'clock,rschdle appt
I need early appointment,rschdle appt
July to reschedule,rschdle appt
Can I change it to Monday,rschdle appt
Get get an earlier date,rschdle appt
Is there a sooner appointment available,rschdle appt
Change I need to change it,rschdle appt
I need you to change the time it should be earlier or later bye an hour,rschdle appt
Change it I want to talk to a supervisor,rschdle appt
Can you just check to see if there's an outage in my area,rschdle appt
Do you have an earlier appointment in the day,rschdle appt
I need the appointment between one and one p.m. and two p.m.,rschdle appt
I was wondering if I could make it at an earlier date,rschdle appt
But I change the date,rschdle appt
Expedited ticket,rschdle appt
No I just wish they could come a little earlier,rschdle appt
Yes somebody coming earlier,rschdle appt
Postpone the appointment next week,rschdle appt
Sooner appointment cancellation,rschdle appt
Would like to change for earlier date,rschdle appt
I was hoping to get something sooner,rschdle appt
No that's fine I need help with the reception on TV reception today,rschdle appt
I wanna change things,rschdle appt
Technician showed up early and I wasn't home,rschdle appt
I like to change the time,rschdle appt
I need somebody here sooner,rschdle appt
I want to see if they can come earlier,rschdle appt
I would like something earlier,rschdle appt
They just called to reschedule,rschdle appt
I wanna change my appointment today to a later time,rschdle appt
Can I change to a later appointment today,rschdle appt
Hi Doctor change the appointment,rschdle appt
The technician was here earlier,rschdle appt
Change euro,rschdle appt
Change of service,rschdle appt
Because he missed appointment,rschdle appt
Try reschedule for today,rschdle appt
Oh I'm checking to see when he will arrive,rschdle appt
I need to change the address service,rschdle appt
Yes when I was what's it and change it to check today between four and five,rschdle appt
Is there anyway you can fit us in today we have something due by midnight we need Internet for,rschdle appt
We can't I just wanted to know that an appointment with me,rschdle appt
Reschedule the appointment reschedule it,rschdle appt
Able to switch to time,rschdle appt
I need a earlier appointment today,rschdle appt
Can they come at eleven o'clock or noon because it's raining right now,rschdle appt
I want to see if I can get a technician earlier,rschdle appt
You have anything earlier,rschdle appt
You can't help goodbye,rschdle appt
Earlier times,rschdle appt
I would like to change that,rschdle appt
They told me to call see if I get a earlier appointment,rschdle appt
Can we go can we schedule an earlier,rschdle appt
Can we change it,rschdle appt
Make the appointment sooner,rschdle appt
I want to check and see if there's an earlier appointment,rschdle appt
I need a new remote to the television and I also need a,rschdle appt
Had to make to reschedule my appointment,rschdle appt
Postpone it,rschdle appt
Reschedule for earlier,rschdle appt
You cannot set the way 1 and 3 do that hello,rschdle appt
I need to make a earlier appointment,rschdle appt
How can you change the appointment time,rschdle appt
Can I come sooner,rschdle appt
I was wondering if you if I can reschedule my appointment,rschdle appt
I wanna make the appointment soon,rschdle appt
Can we change it to one o'clock p.m. today,rschdle appt
The electricity is out here and I need to reschedule,rschdle appt
Thank sooner,rschdle appt
Later time today,rschdle appt
I would like to move it up,rschdle appt
Make sure I just put a representative on the phone you can't make sure she told you what I want,rschdle appt
Change the time change the time change the time,rschdle appt
Change my,rschdle appt
Is there earlier when available,rschdle appt
I need you can program point-blank,rschdle appt
What is it for when you reset it for,rschdle appt
I like to change it,rschdle appt
Would like an earlier appointment if possible,rschdle appt
I would like to see if I can change the time,rschdle appt
I need to make an appointment for Tuesday January second between ten and eleven,rschdle appt
I want to see if I can adjust the dates earlier date and time,rschdle appt
I'd like to reschedule my appointment,rschdle appt
They change the date of my appointment to later,rschdle appt
Change two zero,rschdle appt
Can you not get a hearing aid center can you not get it repaired and it sooner,rschdle appt
Change to Wednesday the third,rschdle appt
Change my appointment to after,rschdle appt
Can you do it in the morning,rschdle appt
You can change it,rschdle appt
Schedule any sooner,rschdle appt
Change collator,rschdle appt
Move it up for today,rschdle appt
Ongoing problem that needs to be resolved sooner than Sunday,rschdle appt
Can I move it to next week,rschdle appt
Check on an expedited appointment today,rschdle appt
It's not my appointment I want to change my phone number I was wondering if I can keep my phone number at my regular home,rschdle appt
Change today,rschdle appt
Need sooner appointment,rschdle appt
Jamaica earlier,rschdle appt
They were trying to accelerate it for me to today,rschdle appt
I need it sooner appointment for today,rschdle appt
Can you change the time to ten a.m. to eleven a.m.,rschdle appt
To change package,rschdle appt
Is there any way that any cancellations for today,rschdle appt
Can my appointment be sooner than that,rschdle appt
Get your change,rschdle appt
Yes I was calling to see can I get this appointment earlier,rschdle appt
I want to see if I can change it to Tuesday,rschdle appt
Is there anything sooner just like I did send them away by mistake you sent them back,rschdle appt
Need to change date and time to tomorrow,rschdle appt
I want to I want to reschedule the appointment,rschdle appt
Get an earlier report appointment earlier date,rschdle appt
Change phone number to call to confirm,rschdle appt
Well I'm telling you I was told last night that they were coming today,rschdle appt
Can I get one sooner than that and I get one for today,rschdle appt
I'd like to give it a later time during the day,rschdle appt
Can I make one for sooner like today this morning,rschdle appt
Change to afternoon,rschdle appt
I need to postpone for about two weeks,rschdle appt
To see if I can get a earlier appointment,rschdle appt
Change the order,rschdle appt
We came early and I miss him,rschdle appt
When you can thank you,rschdle appt
To see if I can make an appointment for today,rschdle appt
Reschedule my service appointment for our total service,rschdle appt
No I just need it sooner appointment,rschdle appt
Too early,rschdle appt
I want to get an earlier appointment,rschdle appt
I need an emergency appointment today,rschdle appt
Reschedule Tuesday,rschdle appt
We would cost me two hundred and fifty dollars and I just wanted to see if I can get one today,rschdle appt
Just want to see if I can get an appointment today center,rschdle appt
Do you have an earlier appointment time,rschdle appt
Postpone the appointment,rschdle appt
I can't find my remote control to the TV so I need someone to bring the remote control so they can work to TV,rschdle appt
You have nothing earlier than that date,rschdle appt
I like to change it and have him come early if possible,rschdle appt
Let's reschedule,rschdle appt
Give me a phone that I'll be reached can be reached at before you get here,rschdle appt
I can't pay,rschdle appt
Can you come any earlier this is support stay with us tell me TV,rschdle appt
Reschedule for Tuesday,rschdle appt
I wanted to change it to us for Saturday,rschdle appt
Reschedule it to December twenty ninth at one p.m.,rschdle appt
Need appointment on Friday at five thirty,rschdle appt
I want to reschedule an appointment,rschdle appt
Change job,rschdle appt
I want to earlier,rschdle appt
I'm checking to see when this is,rschdle appt
I need to discuss to change,rschdle appt
They told me it was today at five between five and six,rschdle appt
We need to change the date,rschdle appt
I can pay my appointment,rschdle appt
Because I've been invalid and I can't I I want my TV back you can't come and take me TV and let me Haning,rschdle appt
I need to change contact number,rschdle appt
