input,intent
Just just confirming appointment,cnfm appt
Where is the technician,cnfm appt
This is in your connectives program I think that's the name of it,cnfm appt
I just want to make sure they was coming,cnfm appt
Call back to confirm after hours,cnfm appt
I'm waiting for them to come,cnfm appt
I was told to call and VeriSign,cnfm appt
What time is my appointment,cnfm appt
Call someone,cnfm appt
Tony you have an appointment it back on,cnfm appt
I was just wondering if the technician was on his way,cnfm appt
Well I guess when wonder when he was coming so he'll be here in four minutes,cnfm appt
Just want to know what time he'll be here,cnfm appt
Technician came was not home,cnfm appt
The technician came Hurley,cnfm appt
I'll be waiting thank you,cnfm appt
Calling to confirm my appointment because I received a voicemail message that was cut off and I don't know what they were saying,cnfm appt
That's what I wanted to know,cnfm appt
Get a technician sooner,cnfm appt
No I called to see if he was still coming,cnfm appt
Yeah I'd like to know the time for that show up,cnfm appt
Just like to have a pole for the house,cnfm appt
Just checking the time,cnfm appt
I'd like to see him pull up in front of my house can you tell me if I was going to happen,cnfm appt
I would like to know is this about my service 10 and 11,cnfm appt
Just confirming,cnfm appt
Just confirming it,cnfm appt
I think the call I got was a confirmation,cnfm appt
I wanted to know why you are calling me,cnfm appt
Confirm,cnfm appt
Confirm appointment time,cnfm appt
It's nine thirty and ended claymation still has not called or I read hard-driving,cnfm appt
Confirmation,cnfm appt
Appointment time,cnfm appt
Dates do you have,cnfm appt
I just want to confirm it,cnfm appt
Yes ma'am that's almost person supposed to be here at all I I wanna try off,cnfm appt
What time,cnfm appt
What time is my appointment,cnfm appt
The text you guys called me,cnfm appt
Well I'll be here I'll be here on my second appointment I'll be looking for that,cnfm appt
I don't know my security code I don't know,cnfm appt
Just confirming I have the appointment today,cnfm appt
I just wanted to make sure the time,cnfm appt
Because that when they tell me that appointment they said it would be this morning,cnfm appt
Actually already gone baby call me at four,cnfm appt
I just want to know what days do your comment,cnfm appt
Just wanna make sure,cnfm appt
Dispatch,cnfm appt
Technician call when they are on the way to the appointment today,cnfm appt
Will the technician call when they are on the way to the appointment,cnfm appt
Confirm,cnfm appt
I'm all set I'm just confirming,cnfm appt
No because I don't know,cnfm appt
Confirm,cnfm appt
Just call me,cnfm appt
I just had a phone call and I just wanted to make sure that was no change in that you know I'm here,cnfm appt
Confirming my appointment,cnfm appt
Confirming,cnfm appt
Confirm my appointment,cnfm appt
Yes I need a technician on the phone,cnfm appt
Confirm,cnfm appt
About a previous call,cnfm appt
Technician,cnfm appt
Confirm my appointment for today,cnfm appt
I'm trying to confirm my appointment for today,cnfm appt
Checking to make sure it's confirmed,cnfm appt
Confirm it,cnfm appt
Calling about my appointment,cnfm appt
Why do I have an appointment,cnfm appt
I want to know what it was is tomorrow,cnfm appt
Thank you just wanted to confirm,cnfm appt
I'm driving I do not have it in front of me,cnfm appt
Tire man I made the appointment for four o'clock I need someone to come in at four o'clock,cnfm appt
No I made the appointment for four o'clock,cnfm appt
For what time,cnfm appt
Just confirming,cnfm appt
Are you able to send a text message to confirm the appointment,cnfm appt
Just want to confirm,cnfm appt
Confirm appointment,cnfm appt
Trying to confirm it,cnfm appt
Confirm,cnfm appt
Confirmation,cnfm appt
Confirm,cnfm appt
Checking the status,cnfm appt
Details,cnfm appt
What time,cnfm appt
The technician will come tomorrow between ten and eleven but you won't be around,cnfm appt
He was supposed to be here at five,cnfm appt
Technician,cnfm appt
No you guys got shitty service for long time but this is fucking ridiculous,cnfm appt
Technician did not show up,cnfm appt
There is no technician that came to the house,cnfm appt
That's not the day I'm suppose to have it,cnfm appt
I don't know what that is I don't I don't know what that is,cnfm appt
Checks time,cnfm appt
Okay so he I'm sorry he is he going to call before he comes in,cnfm appt
Confirm it,cnfm appt
I am very upset you've given me three or four different appointments and no one is ever shown,cnfm appt
I was supposed to have an appointment yesterday and they didn't come I was supposed to have an appointment today and they didn't come,cnfm appt
I thought it was five one two one I don't know what it is,cnfm appt
Didn't receive the DVR receiver,cnfm appt
So that's all I need to know,cnfm appt
I just need a confirmation,cnfm appt
Correct correct,cnfm appt
That's all thank you so much I'll be waiting for him,cnfm appt
Thank you just confirming appointment,cnfm appt
Just let me know that I'm available I'm ready for my appointment,cnfm appt
Dispatch,cnfm appt
Scheduled appointment,cnfm appt
No that's okay I just wanted to know what time it was thank you,cnfm appt
Yes I am could you tell me what time the appointment is on Friday,cnfm appt
My appointment was for six o'clock at now they tell me that is for seven o'clock,cnfm appt
I wanna know what the appointment is for,cnfm appt
Appointment was supposed to be this evening,cnfm appt
No technician here,cnfm appt
Existing call,cnfm appt
What time,cnfm appt
I would like to know if the driver is on his way,cnfm appt
Nothing I just want to know where you are you just answered that,cnfm appt
Okay I know I I just wondering thank you,cnfm appt
Yes I just want you to let them know,cnfm appt
Check check an appointment booked on my other phone,cnfm appt
It's all I needed to know thank you,cnfm appt
Tell you you know over here it's almost five now,cnfm appt
That's just that's all I want to know I haven't had a guide on my TV since Sunday,cnfm appt
My appointment time,cnfm appt
I just received a call from now,cnfm appt
Just want to know what they call me,cnfm appt
Confirm,cnfm appt
Just want to make sure that they know that I will be here waiting on the technicians,cnfm appt
Confirm,cnfm appt
Update,cnfm appt
No I just want that technician to get here he'd be here through,cnfm appt
Checking to see if technician is on his way,cnfm appt
I'm returning the phone call when you called me so I do not know what you called me for,cnfm appt
I want to know why my cable was cut off,cnfm appt
Confirm thank you,cnfm appt
This waiting on a technician technician,cnfm appt
The date available,cnfm appt
Yes confirming the appointment,cnfm appt
Give me more details,cnfm appt
I just wanted to confirm that someone is going to be there,cnfm appt
It's for the technician is not here,cnfm appt
I have not gotten any other confirmation and it's almost five o'clock can you please tell me where they are,cnfm appt
I'm all set I was wanted to just be sure the appointment thank you,cnfm appt
I just want to confirm,cnfm appt
Tell me what address are coming to,cnfm appt
Yes verifier because I got a call saying it was back on my appointment with my sister is working but it's not working,cnfm appt
Supposed to be an emergency health emergency they're supposed to be here today to fix the phone,cnfm appt
I'm calling because my DVR I'm told my DVR needs to be updated and wonder how how to do that,cnfm appt
Status of technician,cnfm appt
Call the technician,cnfm appt
Going to call before they arrive,cnfm appt
Confirm five o'clock okay,cnfm appt
My TV is working now but I need to know if I wonder if I need to keep the appointment,cnfm appt
I'm calling about what he one nine seven,cnfm appt
I want to know why 9 to 7 lanes,cnfm appt
Nothing just want to confirm thank you,cnfm appt
Oh okay just calling to confirm,cnfm appt
You called me,cnfm appt
I missed the technician,cnfm appt
Oh nothing I just wanted to confirm the upcoming,cnfm appt
Time,cnfm appt
How about tomorrow between three and four cents and I don't know it,cnfm appt
No I don't know what you are calling honestly because I had it all set-up,cnfm appt
You see I'm not I wasn't satisfied with my service that I got,cnfm appt
No technician here,cnfm appt
Technician is not here on time,cnfm appt
Technician is not here and it's about to be four p.m.,cnfm appt
Technician has not shown up,cnfm appt
Just checking the time,cnfm appt
Hey call me it was Wednesday,cnfm appt
Confirm appointment with an agent,cnfm appt
Is he still coming because I have to leave by five o'clock,cnfm appt
Scheduled appointment,cnfm appt
You guys just called me and I missed the phone and I was just returning the call,cnfm appt
Oh yeah technician,cnfm appt
Joe phone associated with that,cnfm appt
I need to update the date,cnfm appt
Okay clock so I just wondering how come you're not,cnfm appt
No come on there and I've got the dog the box on my TV's not working,cnfm appt
I'm calling about my appointment coming up,cnfm appt
Technician location,cnfm appt
Status technician,cnfm appt
When is my appointment for,cnfm appt
What exact time is the technician coming,cnfm appt
Check status,cnfm appt
Technician,cnfm appt
No you're the first time in automated system has been helpful thank you,cnfm appt
What time is the appointment,cnfm appt
I just wanted to make sure that pointment was on,cnfm appt
I just need to confirm the time that he will be here,cnfm appt
Confirming,cnfm appt
Hello are you there confirmed,cnfm appt
I just wanna make sure was conference,cnfm appt
Appointment time is wrong,cnfm appt
Where's my technician,cnfm appt
Technicians at my house when my appointment is not until five,cnfm appt
Where's the technician right now,cnfm appt
Technician,cnfm appt
I just wanted to double check that's all thank you,cnfm appt
Confirming appointment,cnfm appt
Track my technician,cnfm appt
Track my technician,cnfm appt
What is the date and time of my appointment,cnfm appt
Service plan,cnfm appt
Technician didn't show,cnfm appt
Confirm appointment,cnfm appt
No I was looking for them to call me they haven't called yet,cnfm appt
I wanted to see availability of appointment,cnfm appt
I was calling to see about the availability of changing my appointment time,cnfm appt
Waiting for technician Lublinek TV,cnfm appt
I just checking to make sure they're coming,cnfm appt
Time change,cnfm appt
Apotheke appointment time,cnfm appt
Make sure the appointment time,cnfm appt
Where is my technician,cnfm appt
They call and I didn't the phone call and I'm I'm here now waiting on them to show up,cnfm appt
Just making sure you're coming,cnfm appt
Confirm appointment,cnfm appt
Just to confirm I'm confirming,cnfm appt
Confirming my appointment for today between twelve and one December the sixth,cnfm appt
Just confirming that I have with them 12 to 1,cnfm appt
Yes make sure what technician is the company man not a subcontractor,cnfm appt
Just checking to see if you're still going,cnfm appt
Said he left the premises still need to see him,cnfm appt
Can I call the technician,cnfm appt
I want to know if the boys and done,cnfm appt
Tell me,cnfm appt
This store information that I need to get from the technician,cnfm appt
Just wanted to confirm,cnfm appt
Confirm appointment,cnfm appt
Need to go to the store to pick up Internet box and they do not have a direct phone number for me to call,cnfm appt
I'm just confirming it,cnfm appt
We have a conflict we have another appointment at the same time,cnfm appt
I want to make sure this technician is coming,cnfm appt
I need to know declaration com,cnfm appt
I don't need help I just want to let you know I know,cnfm appt
Just verifying this time,cnfm appt
I'll call back thanks,cnfm appt
I want to verify,cnfm appt
I wanna verify the time that California time one to two p.m.,cnfm appt
Confirm,cnfm appt
Have him call three three four three one eight one nine eight seven,cnfm appt
Confirmed,cnfm appt
Just confirming,cnfm appt
Confirm,cnfm appt
Just confirming,cnfm appt
I don't have it with me I'm sorry,cnfm appt
Confirm,cnfm appt
Scheduling a technician,cnfm appt
Yes sending the wrong technician,cnfm appt
It's supposed to be a different technician,cnfm appt
Just wondering if you're still coming,cnfm appt
Correct tomorrow,cnfm appt
I'm calling concerning an emergency appointment,cnfm appt
They just called me at eleven o'clock,cnfm appt
