input,intent
Details,cnfm appt
Well I I think that's yeah I just wanted to confirm I'm sorry it's coming irate bye,cnfm appt
No I just want to confirm government,cnfm appt
I just wanted to confirm that they were really coming today being that it was a Sunday,cnfm appt
Technician,cnfm appt
Appointment time,cnfm appt
I need to know the address technician is coming to,cnfm appt
I need to know if the technician has the right address,cnfm appt
Tell me the address,cnfm appt
I need to know if you had the right address,cnfm appt
I need to know the address,cnfm appt
Confirm,cnfm appt
I want to know if the technician is coming,cnfm appt
Call me,cnfm appt
Well what you got to call me and tell me he's coming,cnfm appt
Okay then just leave our appointment is,cnfm appt
Tech,cnfm appt
Confirm,cnfm appt
Right tech coming,cnfm appt
That's all I need to know,cnfm appt
Someone supposed to be here,cnfm appt
Hello no I'm good I just wanna make sure I still have the appointment,cnfm appt
Call technician,cnfm appt
I have told you three times just put me through,cnfm appt
I need to know if they will be calling me before they arrive,cnfm appt
I just was wondering if they would be calling first before they got here,cnfm appt
Oh I'm not sure appointment,cnfm appt
Confirm confirm,cnfm appt
Service call,cnfm appt
Confirm,cnfm appt
Okay this is I just wanted to know what time,cnfm appt
I was just wanted to know what time was my appointment,cnfm appt
Just checking to see if it was still,cnfm appt
Pay now by date technician never came,cnfm appt
I wanna know,cnfm appt
About the appointment,cnfm appt
Checking the address for the technician to arrive,cnfm appt
Make sure the address is correct,cnfm appt
Tech eating in the parking lot of QT for the last forty five minutes,cnfm appt
Tech,cnfm appt
Give me the time again,cnfm appt
I missed a call to update my appointment time,cnfm appt
Supposed to supposed to be nine thirty to ten thirty now if you say it is twelve that's okay thank you,cnfm appt
Confirm appointment,cnfm appt
Tell me,cnfm appt
I expect I'll just call me and that's what I want to know about why do you guys just now call me,cnfm appt
I received a call,cnfm appt
Confirm my appointment,cnfm appt
I just wanted to make sure it was on Wednesday,cnfm appt
I want to know what my ethernet port works,cnfm appt
What time Develcon coming okay,cnfm appt
Local dispatch,cnfm appt
I need the technician to bring,cnfm appt
Did not know appointment time that's what I'm calling for,cnfm appt
Call me,cnfm appt
Technician never showed up,cnfm appt
I believe this is the wrong appointments,cnfm appt
Confirm,cnfm appt
I want to know what time is supposed to be here,cnfm appt
What he hasn't made to my account yeah I know it's not twelve o'clock but it's getting calls,cnfm appt
Oh just calling to confirm,cnfm appt
Technician,cnfm appt
It is for January sixteenth between nine and ten correct,cnfm appt
I just wanted to verify the technician was still coming,cnfm appt
I was just wanna make sure that 1 and 2,cnfm appt
Just confirmed thank you,cnfm appt
No just confirming appointment I'll be home all day today,cnfm appt
Appointment is to like,cnfm appt
Appointment date,cnfm appt
I just want to confirm,cnfm appt
Wanted to confirm,cnfm appt
I just wanted to confirm,cnfm appt
Just wanted to confirm,cnfm appt
I wanted to confirm,cnfm appt
I wonder,cnfm appt
Confirm,cnfm appt
What time will he be here,cnfm appt
Do you have a today one,cnfm appt
Just wanted to make sure they will tell me,cnfm appt
This is an urgent situation and they were going to call me this morning regarding the appointment,cnfm appt
No thank you tell me again the appointment,cnfm appt
About the technician about my appointment,cnfm appt
I'm calling about my appointment,cnfm appt
I don't know I just get home phone so I'm calling back,cnfm appt
I'd like to make sure the address I gave you is correct,cnfm appt
I just wanted to verify that they would be here between one and two p.m.,cnfm appt
Appointment time,cnfm appt
Conference confirmation confirmed thank you,cnfm appt
Want to make sure I just wanna make sure that that is going to show up that's all,cnfm appt
To see why they haven't called me today like they were supposed,cnfm appt
Yes I'm calling to see did someone out today if possible I want to see on TV,cnfm appt
Local dispatch,cnfm appt
Scheduled appointment,cnfm appt
Confirming,cnfm appt
Confirming appointment,cnfm appt
What time you going to arrive,cnfm appt
To see if you have something sooner appointment today,cnfm appt
You called me,cnfm appt
I received a call,cnfm appt
Mike technician is here and you did not send me a router Semiahmoo,cnfm appt
No I wondered if they were coming sooner,cnfm appt
That's okay I just wanted to know I know I don't know when you're coming over okay,cnfm appt
They called me,cnfm appt
Correct,cnfm appt
Confirm,cnfm appt
Technician,cnfm appt
Tech time,cnfm appt
Change and time appointment,cnfm appt
Well you guys keep calling me,cnfm appt
I just wanted to confirm it,cnfm appt
Confirm it,cnfm appt
The appointment still existing,cnfm appt
You haven't helped me with this I want my TV on,cnfm appt
You can tell me when they're going to be here,cnfm appt
Tell me how closely are to me,cnfm appt
And I'm returning I don't know,cnfm appt
I want to make some changes on an appointment on next order,cnfm appt
Why do I have an appointment,cnfm appt
Confirm confirm,cnfm appt
I just wanted to confirm,cnfm appt
No problem thank you just confirming it thank you,cnfm appt
Connect me to someone,cnfm appt
Someone just called someone just gave me a call from this number,cnfm appt
Caf̩ to someone,cnfm appt
Wanna make sure Serice I wanna make sure it's scheduled,cnfm appt
Well they called them their call before they get here,cnfm appt
I wanna check and see if my,cnfm appt
Send technician,cnfm appt
Wrong date,cnfm appt
I don't even know it can tell me what my security code I don't know,cnfm appt
Do you have any appointments sooner than Tuesday between eleven and twelve oh three of my TVs are messing up,cnfm appt
Appointment time,cnfm appt
Confirming,cnfm appt
Confirm,cnfm appt
They were supposed to call me back to see if there was a possibility of coming on Sunday,cnfm appt
They called me a few minutes ago,cnfm appt
Make a call tomorrow,cnfm appt
I wanna check in the technician is coming or not,cnfm appt
Verify,cnfm appt
I'm checking where is the technician right now,cnfm appt
I'm just checking the technician is on the way right now or not,cnfm appt
No I just wanted to confirm it,cnfm appt
I need to accelerate the appointment time,cnfm appt
Technician,cnfm appt
What time is she showing,cnfm appt
Details,cnfm appt
Yes I was wondering if you could give me a call this is an apartment if you could give me a call when you gonna be there,cnfm appt
I wanted somebody to call me back to see if my phone is working,cnfm appt
Okay someone dropped my phone this morning it it thwarts and then it didn't work now it's working,cnfm appt
Need to confirm my appointment,cnfm appt
Call me,cnfm appt
I did not arrive an appointment,cnfm appt
Well the TV is working now so I don't know the status is still coming,cnfm appt
Tell me a call earlier,cnfm appt
Technician gonna call me,cnfm appt
Location of service tech,cnfm appt
I want to know if he is coming in it's supposed to be between five and six and I,cnfm appt
Correct,cnfm appt
I need to dispatch,cnfm appt
Sorry but I forgot what our what I called for,cnfm appt
Somebody called yesterday I called,cnfm appt
Time,cnfm appt
They were supposed to be today,cnfm appt
Supposed to be today,cnfm appt
Just give me a sorry sorry to make you wait I'm just trying to help you,cnfm appt
Hey cacao also suspended status,cnfm appt
I need a technician,cnfm appt
I received a check,cnfm appt
Check on my technician,cnfm appt
Just checking,cnfm appt
This is regarding supposed to be here between one and five this afternoon,cnfm appt
Hey I'm supposed to be here between one and five,cnfm appt
I need to know,cnfm appt
I want information because we have no power right now and we have a technician coming,cnfm appt
Appointment time,cnfm appt
I just wanna make sure that I have my apartment number,cnfm appt
Please four p.m. and the technician is not here,cnfm appt
Update on technician location,cnfm appt
No I think I don't know,cnfm appt
I just wanted to know if you're still coming,cnfm appt
I just want to know what time they'll be here on the sixteenth,cnfm appt
I would like to have my modem removed,cnfm appt
I wanna know what retardants way,cnfm appt
I know,cnfm appt
I'm calling you back,cnfm appt
Spectrum dispatch,cnfm appt
Technician for today,cnfm appt
Thank you confirmed,cnfm appt
I am confirming the appointment,cnfm appt
Confirm the appointment,cnfm appt
Thank you just want to track you with technician,cnfm appt
Call me back,cnfm appt
I'd like to check,cnfm appt
They were supposed to be here at three,cnfm appt
You people called me ten minutes ago I wanna know why you called me,cnfm appt
Well you people called me,cnfm appt
Confirm,cnfm appt
Confirmation,cnfm appt
I received a text telling me that my TV has been restored and that's not true,cnfm appt
I haven't heard from the technician as of yet,cnfm appt
Confirm,cnfm appt
My appointment was supposed to be for today Friday,cnfm appt
I just want to confirm it's fine thank you,cnfm appt
Technician,cnfm appt
The technician was here and he left and I still have any issue,cnfm appt
Well if it's dark you won't be able to do the job has to restring the line,cnfm appt
I like to terminate the appointment,cnfm appt
I know that but I want I want something different,cnfm appt
I'm calling very disappointed but I really want to get,cnfm appt
Tell me movies to six p.m. today,cnfm appt
Previous call,cnfm appt
I want to know if I can get a credit for the problems been getting,cnfm appt
That was it was I was getting phone calls about it so I just want to call,cnfm appt
Appointment confirmed,cnfm appt
Confirm,cnfm appt
They are calling me on the landline that doesn't work which is the subject of the appointment,cnfm appt
You know that's just call me and I'll call you back okay,cnfm appt
Just call me and I'm calling you back,cnfm appt
Well it's confirmed everything's okay,cnfm appt
That's okay I was just confirming,cnfm appt
Because the app says that the technician has arrived but they haven't,cnfm appt
It says the technician is here but they haven't arrived,cnfm appt
I think probably it's got to go dollar call,cnfm appt
Confirm my appointment,cnfm appt
Is there an appointment this morning,cnfm appt
I need to speak to dispatch for the technician,cnfm appt
The technician has not showed up,cnfm appt
Technician not here yet,cnfm appt
Call me,cnfm appt
Confirmed,cnfm appt
What time is the appointment,cnfm appt
Just checking the time to see if they're still coming because it is one fifty p.m. and want to make sure they were on their way,cnfm appt
That's correct,cnfm appt
Confirming,cnfm appt
Technician appointment,cnfm appt
Confirm,cnfm appt
Confirm service address,cnfm appt
Confirm,cnfm appt
I'm calling about appointment,cnfm appt
I was just making sure that it was still oh,cnfm appt
No I just I just wanted to know if that was still coming,cnfm appt
No that's it that's all I needed to know thank you,cnfm appt
Limestone is supposed to be here at twelve so and I don't know it's gonna be one okay thank you bye,cnfm appt
Call me now,cnfm appt
I was just calling concerning confirming my appointment,cnfm appt
Find my appointment time for my appointment,cnfm appt
Where is the technician located,cnfm appt
Someone called my phone just now and I missed the phone call okay make sure we're supposed to call me the call but I missed the phone call,cnfm appt
What time is the appointment,cnfm appt
