Input,INTENT
I'm waiting that's all,cnfm appt
Checking on the status,cnfm appt
Appointment time,cnfm appt
Scheduled appointment appears to be a mistake,cnfm appt
Well truck sitting outside but he hasn't come here,cnfm appt
I'm waiting for the tech museum,cnfm appt
I just wanted to know when he's getting here,cnfm appt
I don't know it I don't know it,cnfm appt
I want to be sure that the technician will be here later time,cnfm appt
I don't know I don't know what my security card is,cnfm appt
Add appointment is correct I'm confirming it,cnfm appt
I am confirming that appointment for the last time,cnfm appt
I am confirming appointment,cnfm appt
I am confirming appointment that you have there for January the second between one and two,cnfm appt
I am confirming my appointment for next day,cnfm appt
Confirming the appointment for January the second,cnfm appt
Confirming the appointment for January the second,cnfm appt
I am confirming my appointment between one and two on January the second,cnfm appt
Just wanted to confirm it,cnfm appt
I'm confirming my appointment for January the second between one and two with back,cnfm appt
I am confirming my appointment for January the second between one and two,cnfm appt
Correct,cnfm appt
I want to confirm the appointment for January the second,cnfm appt
I'm confirming the appointment,cnfm appt
I'd like to have my TV on today I mean you know I'd like to have it it's not,cnfm appt
I want to confirm an appointment I want to confirm I will be here but I had appointment,cnfm appt
Please tell me when my appointment is,cnfm appt
I just want to confirm it,cnfm appt
Calling about my appointment to get my computer hooked up to the Internet,cnfm appt
Just confirming,cnfm appt
I'm just trying to verify there is somebody coming between three and four o'clock today,cnfm appt
Status appointment,cnfm appt
No one has shown up no serviceman,cnfm appt
I'm calling to let them know my baby is working,cnfm appt
You know they'll wanna make sure that that is cancer,cnfm appt
That's what I needed to know,cnfm appt
Well the appointment was because I because yes any,cnfm appt
Correct,cnfm appt
Confirm,cnfm appt
It has been confirmed Angiers will be here,cnfm appt
That's confirmation,cnfm appt
I just wanted to know checking ending time thank you very much,cnfm appt
Appointments tomorrow,cnfm appt
I just wanted to confirm that it was between eleven and twelve p.m. today,cnfm appt
Just confirming making sure I have my phone number back,cnfm appt
What time will he be here,cnfm appt
Nothing I just received a phone call and I'm just calling back,cnfm appt
No I didn't receive anything,cnfm appt
It's almost eleven haven't heard from them,cnfm appt
I need to know the person this is peach,cnfm appt
Where's that at I don't know,cnfm appt
I'm calling about my existing appointment the person is not here,cnfm appt
Call confirmation,cnfm appt
Just confirming it that's cline thank you,cnfm appt
Somebody called me,cnfm appt
Confirm my appointment,cnfm appt
Just wanted confirmation,cnfm appt
I just wanted to confirm the time thank you,cnfm appt
Give me the important appointment time,cnfm appt
Confirm it,cnfm appt
Where's my technician,cnfm appt
Hello my technician call me when they're on their way,cnfm appt
I got a call from this number,cnfm appt
Appointment confirmed,cnfm appt
I'm confirming the appointment,cnfm appt
Need to give the name of the person who will be there,cnfm appt
Please let the technician know that the person with the I D is Carmi,cnfm appt
Confirm,cnfm appt
Where is the technician,cnfm appt
Alright thank you that was all I wanna need to know thank you very much,cnfm appt
I was just wondering if it's still on I haven't heard nothing back from you,cnfm appt
I would like to get my appointments today we have,cnfm appt
Just confirming tell me,cnfm appt
I just want to confirm the appointment,cnfm appt
I haven't seen him yet I was wondering where he was,cnfm appt
I haven't received a call from technician yet,cnfm appt
Nobody call me,cnfm appt
Confirm my appointment,cnfm appt
That's fine just confirm it I guess,cnfm appt
I called about my appointment,cnfm appt
Good things you call me when you tell me be here in five minutes now is like still apartments is not here,cnfm appt
No that's good night I just wanna make sure there is mike okay,cnfm appt
Hey call me Beldale okay,cnfm appt
What time is a comment,cnfm appt
I got a recorded call,cnfm appt
Confirm,cnfm appt
Verify,cnfm appt
I'm calling about a phone call that I received,cnfm appt
I don't know you called me,cnfm appt
Tell me more,cnfm appt
Confirming,cnfm appt
Y'all just called me,cnfm appt
My appointment time,cnfm appt
Give me a confirmation,cnfm appt
I just want to check and make sure the appointment was made for Sunday,cnfm appt
That's confirming the appointment,cnfm appt
No thank you just confirming,cnfm appt
The technician gonna make it,cnfm appt
I want to know chromanol,cnfm appt
Dictation technician gonna make it dollar,cnfm appt
Didn't call didn't come,cnfm appt
Tell me if you're going to show up on,cnfm appt
Technician has not come,cnfm appt
Yes Warnerville you got to show up that I don't know,cnfm appt
Our technician has not come,cnfm appt
That's okay I just wanted to confirm that he was coming,cnfm appt
I want to know why the technician is coming over,cnfm appt
I want to know the purpose of the appointment,cnfm appt
That's all I want to know,cnfm appt
Because it was supposed to been from seven to eight a.m.,cnfm appt
Yeah I'd like to know the reason for the appointment this is crazy,cnfm appt
I just wanna make sure you're still coming,cnfm appt
Just want to confirm that that was the time they were coming,cnfm appt
Because I'm aggravated that they call at eight o'clock in the morning,cnfm appt
You can tell me why you called Williamsburg place,cnfm appt
Confirm the appointment,cnfm appt
Confirm it,cnfm appt
Just call a service call,cnfm appt
Just needed to know the time,cnfm appt
I need the technician to come to the back door,cnfm appt
Tell me,cnfm appt
I got generated concerning my appointment,cnfm appt
Adult content of my appointment tomorrow the twenty ninth,cnfm appt
I want to confirm my appointment,cnfm appt
I just wanna make sure that that's the day they're coming out in January second,cnfm appt
I want to confirm it that it on January the second between two and three,cnfm appt
Okay I want to confirm the appointment on January the second on Tuesday,cnfm appt
Confirm,cnfm appt
That's not confirm,cnfm appt
Where's the technician get me someone on the phone,cnfm appt
To verify my appointment,cnfm appt
I just want to make sure they're coming I'll wait another half hour,cnfm appt
It's confirmed for tomorrow 9 to 10,cnfm appt
Appointment confirmed thank you,cnfm appt
Okay thank you know I'm down here at five o'clock tonight here's still pending,cnfm appt
Update,cnfm appt
When they call me,cnfm appt
Nothing I just need to confirm,cnfm appt
Looking for status,cnfm appt
I just want to know if it's confirmed,cnfm appt
Cable technician,cnfm appt
Wanted to let you go my son and daughter have called,cnfm appt
I just wanna make sure that's what that's what it is,cnfm appt
I'm trying to see if you want to call me,cnfm appt
What time are you coming,cnfm appt
Technician is not here,cnfm appt
Check technician,cnfm appt
Check technician,cnfm appt
Change the time of the appointment,cnfm appt
Yes technician supposed to be goodbye,cnfm appt
Have no idea,cnfm appt
I don't know I keep getting phone calls,cnfm appt
That's okay it's it's done already thank you we we confirmed it okay thank you,cnfm appt
Thank you have a nice day I have my appointment confirmed,cnfm appt
It's a little place right now I don't have it ready,cnfm appt
Technician is not here yet,cnfm appt
Arrangements for technician,cnfm appt
No one has shown up for the appointment,cnfm appt
Okay just checking status,cnfm appt
Can you have technician call me when he arrives,cnfm appt
He hasn't shown up yet,cnfm appt
Somebody called me,cnfm appt
I just want to know what time it out,cnfm appt
Technician is not showing up,cnfm appt
Mike technician is not here,cnfm appt
Confirm,cnfm appt
Well I just want to make sure that he got here on time so,cnfm appt
I don't know what it is seven five three four I don't know,cnfm appt
I don't know can I have per technician,cnfm appt
Just trying to make sure they coming,cnfm appt
Just checking on arrival time,cnfm appt
I wanna know what they are bringing with them,cnfm appt
I wanna know what they're bringing with them tomorrow,cnfm appt
That's all I need to know that they're on their way,cnfm appt
I don't know I don't know the security code,cnfm appt
I just wanted to know what time they will be down,cnfm appt
Can I have a technician please,cnfm appt
I just got a call from,cnfm appt
Appointment time,cnfm appt
Technician,cnfm appt
No thank you have a good day,cnfm appt
Eileen status existential,cnfm appt
Just making sure that the tech is still coming,cnfm appt
Nothing I just wanted to make sure I was concerned,cnfm appt
Technician is late for appointment,cnfm appt
Confirmation of appointment for today,cnfm appt
Confirm the appointment,cnfm appt
I want appointment tomorrow,cnfm appt
Where's the technician now,cnfm appt
Where is the technician,cnfm appt
That's good as long it's easier I think that they told me four o'clock that's why I'm calling now,cnfm appt
I was just confirming,cnfm appt
About my appointment tomorrow,cnfm appt
The technician is not there,cnfm appt
The technician went to the wrong place,cnfm appt
That's all I needed to know thank you goodbye,cnfm appt
I just need to know the time thank you,cnfm appt
I just wanted to make sure he was still coming,cnfm appt
Just confirm,cnfm appt
Where's the technician,cnfm appt
I was told it was going to be between four and five and I just double checking to see if they were on their way,cnfm appt
So spectrum since the technician arrived fifteen minutes ago,cnfm appt
About appointment,cnfm appt
To confirm my appointment please call me at home,cnfm appt
You know congress are you doing what you supposed to,cnfm appt
I'm just waiting for the person to get here I'm at home,cnfm appt
I'm at home I'm waiting I'm waiting for my apartment I'm ready,cnfm appt
You haven't help me with a damn thing,cnfm appt
To confirm an appointment,cnfm appt
I want to confirm the appointment,cnfm appt
Confirm,cnfm appt
I want to confirm it,cnfm appt
Confirm,cnfm appt
What Dana Point what day and time is my appointment,cnfm appt
Just wanna make sure that you got this way,cnfm appt
That's what I wanted to know,cnfm appt
I just wanted to make sure that he was coming,cnfm appt
No just just wanna make sure that they be here,cnfm appt
Wrong date,cnfm appt
My service has been restored,cnfm appt
Technician left,cnfm appt
Yes confirm please,cnfm appt
Yeah I just wanted confirmation,cnfm appt
Confirm,cnfm appt
Confirm it,cnfm appt
That's all I just want to confirm that,cnfm appt
Confirm it,cnfm appt
Confirming appointment,cnfm appt
Just checking account,cnfm appt
Tell me,cnfm appt
Tell me,cnfm appt
When is the technician getting here,cnfm appt
Just to confirm appointment,cnfm appt
Nothing right now they just haven't shown up yet,cnfm appt
What time,cnfm appt
Appointment for tomorrow,cnfm appt
No just let the technician know that the phone is working,cnfm appt
It's okay I just wondering when you coming,cnfm appt
I was just making sure they are coming,cnfm appt
Can you send me a confirmation email confirmation,cnfm appt
I don't know I Skream I think,cnfm appt
Confirm appointment confirmed appointment,cnfm appt
Yes technician is on his way,cnfm appt
Service technician,cnfm appt
Oh I just make sure it's coming,cnfm appt
What's my schedule what time the connection coming,cnfm appt
Oh I need to know because I thought you said thirty but hmmm we've come 1 to 3 doing good,cnfm appt
I just want to know if the provider what kind of service I need my Internet,cnfm appt
Thank me appointment,cnfm appt
Will the text call me,cnfm appt
Well there tech call me before arriving,cnfm appt
Confirm,cnfm appt
Confirm,cnfm appt
Just checking,cnfm appt
Just checking,cnfm appt
Let me know when is going to be here,cnfm appt
Just checking,cnfm appt
Confirm appointment,cnfm appt
Technician is here now this isn't here now,cnfm appt
Confirm it,cnfm appt
Confirmed ten minutes,cnfm appt
Where is my technician,cnfm appt
Appointment for service,cnfm appt
Double checking to see if the technician was just calling me now,cnfm appt
Um I don't know it technician was trying to get a hold of me just now,cnfm appt
Just calling to confirm,cnfm appt
Times,cnfm appt
I just wanted to know if you if I'm still on their appointment because this after two,cnfm appt
Good I was calling to confirm thank you,cnfm appt
No I'm just waiting for him I I just got home and I want to make certain he's going to be here,cnfm appt
I was told y'all called me up with Zelle told you did work on Saturday,cnfm appt
No that I'm here waiting for him,cnfm appt
Just make sure it's confirmed I'm here waiting for him,cnfm appt
Is it confirmed Kiku apartment,cnfm appt
The time of the appointment,cnfm appt
I just wanted to confirm it so thank you that's all,cnfm appt
The time of the appointment,cnfm appt
Just checking the time,cnfm appt
No I was just making sure you're still coming I didn't hear from,cnfm appt
Get tech difficulties,cnfm appt
My appointment is that I think to someone else,cnfm appt
Confirm appointment,cnfm appt
Just making sure they're on the way,cnfm appt
Is it confirmed,cnfm appt
Correct,cnfm appt
I want to get the confirmation number,cnfm appt
That's fine I just got the confirmation problem waiting on the check,cnfm appt
Just confirmed,cnfm appt
Call me back,cnfm appt
