input,intent
I'm just waiting for his arrival thank you,cnfm appt
I received a text saying my services have been restored they have not been restored,cnfm appt
Calling about my appointment,cnfm appt
Confirmation I expect him in the morning between ten and eleven,cnfm appt
When is my appointment,cnfm appt
I just received a call and NASDAQ,cnfm appt
I need to be slowing or I'm leaving town,cnfm appt
Calling about my appointment,cnfm appt
Tell me more Niku,cnfm appt
Technician tracking,cnfm appt
Well my my television has started working everything is working now,cnfm appt
Just snorted just started working my my TV just started working,cnfm appt
Confirming appointment on December six,cnfm appt
No just tell me your name,cnfm appt
Just confirming it,cnfm appt
They were calling and they were calling the house phone and we don't have any Internet we have no phone,cnfm appt
You can't help me I just wanted to verify the fact that someone was coming tomorrow,cnfm appt
I just wanted to make sure they were coming tomorrow I don't need anything tonight,cnfm appt
Technician tracker,cnfm appt
I was just confirming the appointment,cnfm appt
Where's the technician,cnfm appt
That's what I wanted to know if it was alright thank you,cnfm appt
I don't have it wanna talk to me because I have my check,cnfm appt
Status,cnfm appt
Where is the technician,cnfm appt
Technician is here,cnfm appt
Technician is not here,cnfm appt
Where's the technician,cnfm appt
Just calling to confirm I'll be home,cnfm appt
Appointment tech,cnfm appt
Driver not here,cnfm appt
Okay that's what I want checking,cnfm appt
It was supposed to be today between four and five,cnfm appt
Confirming,cnfm appt
Just wanna make sure that they're coming,cnfm appt
Just confirming,cnfm appt
I want to know is he going to call them or not he's not here,cnfm appt
No that's fine I was just calling to check on a check I'm okay,cnfm appt
I'm trying to see if the technician is here,cnfm appt
Is the technician still coming,cnfm appt
I don't know you called me,cnfm appt
Jared called me,cnfm appt
Well it's between three and four p.m. and there is no technician here,cnfm appt
Restaurants just called me,cnfm appt
No technician here,cnfm appt
Call the technician,cnfm appt
Check status of appointment,cnfm appt
I just want to confirm,cnfm appt
I was expecting a technician today,cnfm appt
Just want to make sure that we still coming thank you,cnfm appt
Just calling to confirm an appointment,cnfm appt
The technician called me and said he couldn't find the location,cnfm appt
Confirming,cnfm appt
Just confirming,cnfm appt
Just confirming,cnfm appt
Just want to confirm,cnfm appt
No you can't what is the technician name and phone number,cnfm appt
Where is the technician,cnfm appt
The driver went past my driveway twice now,cnfm appt
I want to know what the appointment on December seventh is all about,cnfm appt
That's that's all I want to know thank you,cnfm appt
Call Sam apartment appointment,cnfm appt
The technician isn't here,cnfm appt
Oh okay because nobody has gotten here yet,cnfm appt
To confirm that technician is coming today or telephone call we got an hour ago,cnfm appt
The same reason I called yesterday because of my Internet,cnfm appt
Call from technician,cnfm appt
Where is the technician about this moment as you coming soon,cnfm appt
I want to be verified it he's always he's ready to come over here and they have never mind I'll call I'll just wait for an thank you,cnfm appt
Confirming,cnfm appt
I'm confirming,cnfm appt
Confirm it,cnfm appt
I did not receive a link,cnfm appt
Letting technician know that I am home,cnfm appt
When is it,cnfm appt
I just wanted to confirm what time they're coming,cnfm appt
Just want to make sure they was coming today,cnfm appt
You called me,cnfm appt
I don't you know I need to speak euro zone I don't remember my security to give you my phone number nine one four four four seven seven three nine two,cnfm appt
Technician is not here,cnfm appt
Technician is not here,cnfm appt
Appointment time,cnfm appt
Time does not work,cnfm appt
That's where they always get me I don't know the security code,cnfm appt
Technician,cnfm appt
That's fine I just want to make sure thank you,cnfm appt
You know what time he'll be here,cnfm appt
I just wanted to know I just want to know what time they coming,cnfm appt
Technician's in here,cnfm appt
Confirm,cnfm appt
I wanna check my balance too many money,cnfm appt
Confirm,cnfm appt
I wanna know why the technician to come today,cnfm appt
Locate frickin technician,cnfm appt
Just wondering to confirm,cnfm appt
Connect me to a technician,cnfm appt
I wanna confirm,cnfm appt
I would like to have it on Monday,cnfm appt
If you get a technician,cnfm appt
Call me at,cnfm appt
No technician here,cnfm appt
I need to know why it was switched to Thursday from yesterday I waited all day yesterday and nobody ever showed up,cnfm appt
They said they had it sooner appointment,cnfm appt
You guys called me I didn't call you,cnfm appt
I don't know it was just calling there I mean I was just checking on it,cnfm appt
I want to know if someone is coming out,cnfm appt
I want to know if someone come out,cnfm appt
Confirm,cnfm appt
Is it possible to have the technician bring our DVR,cnfm appt
That's all I just want to confirm that it's,cnfm appt
That's what I need to know what time they will be here,cnfm appt
Details,cnfm appt
No I'm just returning a call somebody called,cnfm appt
Just make sure confirm,cnfm appt
What time will he be here,cnfm appt
I received a call ruler St. Pierre at twelve,cnfm appt
Just wanna verify,cnfm appt
Confirm appointment,cnfm appt
Confirm appointment,cnfm appt
Thank you very much I'm in I'm in 5 to 12 so that's why I'm calling back,cnfm appt
Somebody called me and ask why the reason I call back,cnfm appt
I'm wondering where it is,cnfm appt
Just wanted to verify the time thank you,cnfm appt
I have checked the box,cnfm appt
That's it that's all I need to know thank you,cnfm appt
Wanted to confirm the appointment,cnfm appt
Will the appointment happen,cnfm appt
Confirm an appointment,cnfm appt
My appointment was supposed to be today at ten a.m.,cnfm appt
Wanted to confirm,cnfm appt
No nothing else okay I'm waiting,cnfm appt
Thank you for coming for confirming I need I still need to keep it,cnfm appt
I wanted to give a positive review for the technician that just came by,cnfm appt
That's all I wanted to know if he was still on his way,cnfm appt
Tech was already here,cnfm appt
When is my appointment,cnfm appt
Appointment date,cnfm appt
Just confirming,cnfm appt
I was just confirming they're still on their way,cnfm appt
I just need to know what time,cnfm appt
I just wanted to make sure that's fine thank and time,cnfm appt
Confirmed,cnfm appt
Waiting on technician,cnfm appt
Yeah I'm waiting,cnfm appt
Yeah it's okay I'm waiting,cnfm appt
Appointment time,cnfm appt
Technician,cnfm appt
That everything works good all the TVs are working good now,cnfm appt
I was just confirming,cnfm appt
Call technician,cnfm appt
Correct,cnfm appt
Oh I just wanna know why you got here yet but I'll wait,cnfm appt
Confirmed,cnfm appt
I want to confirm that I will be here for this appointment,cnfm appt
I want to confirm a confirm eight,cnfm appt
I just need to know when was I wasn't sure,cnfm appt
Okay can you tell me what one it is again,cnfm appt
Just let me know when the main get here,cnfm appt
Um I just had a phone call that I missed from this number and I was just wondering what it was about,cnfm appt
I need a technician please,cnfm appt
Confirm,cnfm appt
Where is the technician,cnfm appt
Hi Mister confirmation call,cnfm appt
I would like the appointment time that a person takes to me,cnfm appt
It's a technician on his way,cnfm appt
Confirm it,cnfm appt
What I was going to confirm that yes thank you,cnfm appt
I really don't need a technician TV problem is fixed,cnfm appt
Give me the time again please,cnfm appt
Hi just wanted to confirm the appointment,cnfm appt
Just wanted to confirm it,cnfm appt
Call me,cnfm appt
I'm waiting,cnfm appt
That's what I want to confirm it,cnfm appt
Technician didn't stop,cnfm appt
That's all good money call me I just wanted to know,cnfm appt
No I was just making sure that everything was still sent,cnfm appt
Nothing just technician please,cnfm appt
They call me technician please technician,cnfm appt
I just like to check some I will be home,cnfm appt
Supposed to be for today,cnfm appt
I just received a phone call I will confirm I will be all,cnfm appt
Nothing I just want to confirm the technician is coming,cnfm appt
Well I just called those numbers regionally,cnfm appt
Please tell me what time will be here,cnfm appt
I got to call this number,cnfm appt
Work fine it's okay everyone has a com,cnfm appt
Rogers waiting on a technician to get here,cnfm appt
That is fine I just want to make sure,cnfm appt
I want to verify yes I do need service,cnfm appt
You help me now you let me know what time they're coming,cnfm appt
Just wanted to confirm,cnfm appt
Confirming it,cnfm appt
Consider confirming it,cnfm appt
I'm just wondering what they were coming,cnfm appt
You just called me,cnfm appt
How was wondering if you guys I need a status,cnfm appt
Technician,cnfm appt
Date,cnfm appt
About my service,cnfm appt
Correct,cnfm appt
I just want to know without help,cnfm appt
What time is the appointment on Tuesday between ten and eleven,cnfm appt
Verify the time,cnfm appt
Call me back,cnfm appt
Supposed to have an escalated appointment tonight,cnfm appt
Send my appointment to twenty four hours call registers,cnfm appt
Just checking to make sure my appointment,cnfm appt
No I was just looking to see her for sure that he's coming tomorrow morning,cnfm appt
Your phone declined I just wanted to know when they're gonna con,cnfm appt
For our appointment our appointment was supposed to be Saturday from seven to eight,cnfm appt
I'm confuse because our appointment was for tonight Saturday December second,cnfm appt
My boiler is out what time tomorrow two o'clock,cnfm appt
The technician never arrived,cnfm appt
Was supposed to be today,cnfm appt
I was told I get an escalated call in twenty to thirty minutes from the last phone call made and I have not gotten a phone call,cnfm appt
Well is service I settable I made the appointment 6 to 7,cnfm appt
Person has a right but he isn't here,cnfm appt
T has arrived but he's not here,cnfm appt
Oh that's okay I'm waiting for a technician bye,cnfm appt
Oh okay just checking to see if the technician is on his way,cnfm appt
So my appointment for tomorrow,cnfm appt
Just confirm,cnfm appt
Just checking confirmation,cnfm appt
Confirm it conferment,cnfm appt
I want to know the arrival time,cnfm appt
I want to know the arrival time,cnfm appt
Call me for a cash commerce,cnfm appt
About appointment,cnfm appt
I want to be giving busy sound I didn't want to wait until Tuesday,cnfm appt
Is technician coming,cnfm appt
What time are they coming,cnfm appt
I just want to know what time you go right,cnfm appt
I'm waiting for him,cnfm appt
You just going to nine point north tomorrow I don't know it,cnfm appt
Directions for driver,cnfm appt
Instructions for driver,cnfm appt
Instructions for driver,cnfm appt
Confirm appointment,cnfm appt
Confirm,cnfm appt
Just checking on the time,cnfm appt
Check service,cnfm appt
Just confirming it,cnfm appt
Check the status of my appointment,cnfm appt
Check status of technician,cnfm appt
I saw that someone was going to give me an emergency appointment,cnfm appt
Just want to know when the technician will be here,cnfm appt
Get someone the day,cnfm appt
Technician,cnfm appt
They said they tried to get someone over here today if they could instead of for this appointment tomorrow,cnfm appt
Technician,cnfm appt
Confirm,cnfm appt
Confirm it,cnfm appt
Confirm it,cnfm appt
I want to confirm an appointment,cnfm appt
Is the appointment confirmed,cnfm appt
I want to know if the technician is coming or when,cnfm appt
Connect me to dispatch,cnfm appt
Call technician,cnfm appt
I need help I don't know when they're gonna get here,cnfm appt
Hello I want to know if you know somebody,cnfm appt
I want to know my security code to put in my to reset my box,cnfm appt
Just wanted to confirm thank you,cnfm appt
You are supposed to be here at four,cnfm appt
I just wanted to make sure they're still coming,cnfm appt
Could you let me know I'm on my way,cnfm appt
Could you let the technician know on my way I'm pulling up in five minutes,cnfm appt
Could you like to take the technician know I'm on my way,cnfm appt
Please know my appointment I'll be waiting thank you,cnfm appt
The technician called me,cnfm appt
I just going to wait here and you guys doing my appointment okay I need my baby is young,cnfm appt
