Input,INTENT
Correct,cnfm appt
It shows that I missed the appointment but it's not two o'clock,cnfm appt
I guess you need to stop the technician,cnfm appt
I wanna talk about my appointment,cnfm appt
What time is the technician showing up,cnfm appt
No it was it was supposed to be today we were told it would be today,cnfm appt
It was supposed to be today,cnfm appt
No thank you just confirming,cnfm appt
Technician appointment,cnfm appt
The technician has to bring a part with them to put and called a modem,cnfm appt
You've already confirmed,cnfm appt
Oh I was just let you know my husband wouldn't be there,cnfm appt
Just confirming thank you,cnfm appt
I don't know I don't know it,cnfm appt
That's not what I'm calling about,cnfm appt
Well I got a call from this number and I was calling back,cnfm appt
I'm calling because they're supposed to be a guy coming today to look at my TV and fix it,cnfm appt
Yes waiting I'm waiting for the for the technician thank you,cnfm appt
Technician love,cnfm appt
Correct,cnfm appt
Well I don't know the technician call me in thirty love you got stop,cnfm appt
I wanna discuss my appointment,cnfm appt
Confirm it with a technician,cnfm appt
To confirm the appointment confirm the appointment with a technician,cnfm appt
I would like to add a note to the appointment,cnfm appt
You did you tell me it's going they're coming thank you,cnfm appt
I just want to check to make sure Mizer,cnfm appt
I was calling to make sure that are still coming this time,cnfm appt
No just make sure you're out between three and four someone will be here at the house,cnfm appt
Can I have a technician please,cnfm appt
Confirm confirmation,cnfm appt
I have a technician please text please,cnfm appt
Can you hit the box one time please to see if it come back on I don't know what's wrong with it,cnfm appt
The technician should be here now,cnfm appt
Confirm,cnfm appt
Confirm appointment,cnfm appt
Update on time,cnfm appt
I just wanted to confirm that I want them to come here,cnfm appt
I just received a call which I could not pick up about the appointment apparently and that's why I'm calling back,cnfm appt
Confirm,cnfm appt
Okay confirmed,cnfm appt
The technician pardon me,cnfm appt
After eleven and he's not here and they said he left,cnfm appt
C H presented regarding the technician,cnfm appt
I'm calling to confirm the address for the appointment,cnfm appt
What time is the appointment,cnfm appt
I wanted to know what else do they have on file for the appointment,cnfm appt
That's all I just wanted to know confirm that was the appointment time on the seventeenth,cnfm appt
My appointment was supposed to be today,cnfm appt
Is that appointment confirmed,cnfm appt
No I just wanted to confirm if you sure,cnfm appt
Someone messed up my appointment,cnfm appt
I got a text message that stated technician was on the line and LaBute said he had arrived he is not here,cnfm appt
No Bambridge confirmed right,cnfm appt
I just need to reconfirm my appointment for tomorrow at ten to eleven I will be there,cnfm appt
Just checking the time,cnfm appt
I just want to confirm my appointment so,cnfm appt
Have a technician come to my house today,cnfm appt
I wanna make sure he is calling because I've been here all day,cnfm appt
Technician is going to the wrong address,cnfm appt
I'm just confirming,cnfm appt
All done thank you that's all I needed to know thank you,cnfm appt
I know that I know that I have an appointment today between ten and eleven but he's not here,cnfm appt
Hello yeah technician is not here so I don't know when he expects to be here but it's not eleven o'clock I'm five already still not here,cnfm appt
Hi I'm okay at that time for him to come here,cnfm appt
Time,cnfm appt
That's fine everything is okay I'll be waiting,cnfm appt
Verify that will do it thank you,cnfm appt
I'd like to speak to someone that's fine I'm confirming it and I speak to Dion please,cnfm appt
I was just going to confirm that that is fine,cnfm appt
That's fine I just wanted to make sure that that's what it was,cnfm appt
I'm calling you because I don't know why you're calling,cnfm appt
I think I need to clarify what the appointment is R give me a person,cnfm appt
Oh that's okay now that I know thank you very much,cnfm appt
Confirm,cnfm appt
Confirmation time,cnfm appt
Long time and date,cnfm appt
I just want to confirm,cnfm appt
Confirm,cnfm appt
Nothing you called me,cnfm appt
Well I've had two confirmations two people have told me two different things,cnfm appt
Just checking me to a representative please,cnfm appt
I accept your appointment for tomorrow,cnfm appt
I thought I had appointment today at eight or nine o'clock,cnfm appt
I'm just waiting for you to get here,cnfm appt
No I'm just waiting for them,cnfm appt
Oh I just will let you know I'm here so I've been waiting,cnfm appt
Um I'm just wondering why the technician is,cnfm appt
Just make sure they're here because it says another day that nobody can seem to six six,cnfm appt
I was just wondering checking to make sure that they were coming out thank you very much,cnfm appt
That's all I wanted to know,cnfm appt
Never mind that's correct I just wanted to make sure I had a missed phone call,cnfm appt
No no nothing needs to be changed I'll expect the technician here between twelve and one,cnfm appt
Confirm,cnfm appt
That's good thank you that's all I needed to know,cnfm appt
Have you got one on Saturday please,cnfm appt
I want to know if he's coming,cnfm appt
Just leaving confirmed thank you,cnfm appt
No I just just got a call I'll callback from you all so I'm here,cnfm appt
Read my mail call me on the phone give me a call mom,cnfm appt
I just want to make sure that coming that's all I wanna know,cnfm appt
Appointment date,cnfm appt
Send an email confirmation please,cnfm appt
Go back call me,cnfm appt
I'm calling because I need to get driver instructions,cnfm appt
I want a sooner appointment,cnfm appt
Thank you confirm so I go ahead and hang up now is that alright,cnfm appt
Thank you I'm all in my confirm now please,cnfm appt
I would like to confirm it,cnfm appt
You you help me I know exactly when they are coming and I will be here,cnfm appt
I will be here for my appointment,cnfm appt
I don't have a security code I don't even know what that is nobody told me anything about security code no house,cnfm appt
Technician,cnfm appt
I'm getting at eighty please give me time,cnfm appt
Well that was information I needed to know when that when that technician what's coming out,cnfm appt
Wanna find out if you're gonna send a technician that's proficient with the Lennar rocket system,cnfm appt
I just need to know the time thank you,cnfm appt
Where's my where's my technician,cnfm appt
Correct,cnfm appt
Time,cnfm appt
You called me,cnfm appt
No I'm confirming the technician between eight to nine a.m. tomorrow,cnfm appt
It won't let me get you know it's going to be any earlier,cnfm appt
I believe the times are not right,cnfm appt
I'm waiting for my technician,cnfm appt
Correct appointment,cnfm appt
No one had shown up,cnfm appt
Tell me my appointment was Saturday,cnfm appt
I was just going to confirm the other,cnfm appt
Service and I want to be here till Sunday,cnfm appt
I don't have any I don't want I don't have it handy,cnfm appt
Call the technician to find out what's trying to be getting here,cnfm appt
The technician has the wrong address,cnfm appt
Technician,cnfm appt
Technician is not here,cnfm appt
Confirm appointment,cnfm appt
Budget mine I'll wait for him,cnfm appt
I need to know my scheduled appointment they told me six o'clock,cnfm appt
I agree with the appointment,cnfm appt
I want a new one for three hundred and ninety two dollars a month and I expect better service and what I'm getting,cnfm appt
Confirm appointment,cnfm appt
Well nothing I'm here I'm waiting for him,cnfm appt
There's no place a call,cnfm appt
That's all I needed to know,cnfm appt
That's confirming,cnfm appt
I don't know I don't know that I have a security code,cnfm appt
Confirm,cnfm appt
Confirm,cnfm appt
Please confirm,cnfm appt
Can you confirm my appointment,cnfm appt
Technician came and left and then tell me anything about my Internet,cnfm appt
Technician came didn't tell me anything and I don't know what's going on with my Internet,cnfm appt
Daddy exactly what I needed to know thank you,cnfm appt
When will my technician be here,cnfm appt
Oh okay confirm with a technician where I asked for the phone,cnfm appt
Customer confirms more,cnfm appt
Double checked I was you know conferment,cnfm appt
Would you please have them call,cnfm appt
Previous appointment later afternoon,cnfm appt
What is my estimated arrival time,cnfm appt
That's fine I just want to confirm it,cnfm appt
No we're fine then just checking the time to thank you bye,cnfm appt
Okay please confirm,cnfm appt
Where's my technician,cnfm appt
Let me appointment for the guy or whoever is coming to call me when you get down and I N,cnfm appt
Just confirm it,cnfm appt
Confirm I'm waiting for him,cnfm appt
I don't know why you don't have the company please call,cnfm appt
Confirm appointment,cnfm appt
Confirm,cnfm appt
Yes I just need a confirmation,cnfm appt
Nothing had such fine if they're over here within thirty minutes that's all I want to know,cnfm appt
No I just want to make sure he was on his way I'm done thank you bye,cnfm appt
The box is working,cnfm appt
The technician not arrived,cnfm appt
I was just checking to make sure that they was coming,cnfm appt
That's all I want to know is okay,cnfm appt
Just checking on the time,cnfm appt
I just wonder if they are coming because it's after three o'clock between three and four and it's now two thirty,cnfm appt
Confirm,cnfm appt
9 to 2 someone,cnfm appt
No I just want to know what time he came he's coming,cnfm appt
No I'm at home I waiting for a technician,cnfm appt
No I'm not skidoo what time is it coming today,cnfm appt
Wondering if there was a technician coming,cnfm appt
What time,cnfm appt
Just checking to see if he already was on his way,cnfm appt
I received a call that was dropped but I'm here,cnfm appt
He was supposed to been here four o'clock but doing 3 and 4 not 4 and 5,cnfm appt
Just making sure what time he's coming,cnfm appt
Need to let the driver know something,cnfm appt
Confirmed,cnfm appt
Technician,cnfm appt
I want to know that he's on time,cnfm appt
The technician isn't here yet,cnfm appt
My appointment the men came in the parking lot and left,cnfm appt
Tell me where to go,cnfm appt
Add a phone call I went downstairs landmen singletrack but they pulled off my last,cnfm appt
Look on the ocean status,cnfm appt
Technician pulled into the driveway did not exited vehicle and Velasquez did not complete appointment,cnfm appt
Connectings dispatch,cnfm appt
No one has even talk to me about the account I don't know nothing about it,cnfm appt
About the technician visit,cnfm appt
They were supposed to be here at three,cnfm appt
Correct,cnfm appt
I want to confirm an,cnfm appt
Confirm,cnfm appt
Confirm it thank you,cnfm appt
I just want to make confirm it,cnfm appt
They were supposed to come today,cnfm appt
Tomorrow between nine o'clock I'm sorry go ahead,cnfm appt
What is it,cnfm appt
About the appointment,cnfm appt
Okay the technician will be here between one and two,cnfm appt
Track my technician,cnfm appt
Picture driver,cnfm appt
Everything is fine now but I have it confirmed,cnfm appt
Confirm,cnfm appt
Waiting on a call from dispatch,cnfm appt
Thank you for the information I'm just doublechecking thank you,cnfm appt
What time is my appointment time,cnfm appt
I want to confirm service details,cnfm appt
I want to confirm the services,cnfm appt
Email confirmation does not accurately describe what I agree to the telephone for the installation appointment January ninth,cnfm appt
I need to confirm the service for that appointment,cnfm appt
My appointment was supposed to be today,cnfm appt
Because they did not show up for my appointment it was supposed been today,cnfm appt
I need confirmation of the service being installed,cnfm appt
Thank you I will wait for technician,cnfm appt
I would like to confirm the,cnfm appt
Perfect just wanted to make sure confirming,cnfm appt
Um they were supposed to come today,cnfm appt
No I'll keep the appointment,cnfm appt
No you have been very kind thank you,cnfm appt
I just want to confirm,cnfm appt
Technician technician did not show up,cnfm appt
Technician is not here,cnfm appt
I just want to check appointment time in my camping appointment,cnfm appt
I need to confirm the appointment,cnfm appt
Have the technician call me,cnfm appt
Just wanted to make sure we are still outstanding appointment,cnfm appt
I just want to make sure the technician still coming,cnfm appt
Confirm,cnfm appt
Technician didn't show up,cnfm appt
Well it's almost two o'clock and I've had no calls no emails nothing except the original confirming the appointment,cnfm appt
No I just wanna make sure,cnfm appt
Hey technician is not there,cnfm appt
Hello supposed to be tomorrow,cnfm appt
I need to get a hold of a technician,cnfm appt
Have technician call me when they arrive,cnfm appt
Christian call me,cnfm appt
No that's fine I'll be waiting,cnfm appt
January fifth what time,cnfm appt
I was just making sure that we were all set,cnfm appt
Dispatch,cnfm appt
I didn't see technician,cnfm appt
The technician was the neighbor's house and I got a internetworking I think one someone is disconnecting,cnfm appt
That's fine I just want to make sure I have the right time and date,cnfm appt
Where are you call where are you calling from,cnfm appt
I just wanted to be sure it was confirmed,cnfm appt
Yes and I didn't see the appointment yesterday is that correct,cnfm appt
What time tomorrow did you set the appointment,cnfm appt
The technician is calling the wrong phone number to verify the appointment I need to call this number,cnfm appt
Yes I wanna have,cnfm appt
Technician is not here,cnfm appt
Confirm,cnfm appt
Confirm appointment,cnfm appt
Just checking on it,cnfm appt
Next confirm if the technician is on the way,cnfm appt
Just checking on the appointment,cnfm appt
Trying to find technician,cnfm appt
I'm getting a call from,cnfm appt
Confirm,cnfm appt
Confirm appointment,cnfm appt
The technician showed up at nine o'clock this morning he took care of the problem and the problem is fixed,cnfm appt
The technician was here at nine o'clock this morning and he took care of the problem,cnfm appt
Technician arrival time,cnfm appt
The technician was already here this morning and took care of the problem,cnfm appt
Confirm appointment,cnfm appt
My appointment was gonna reconnect my service center boulevard house,cnfm appt
