input,intent
Thank you appointment confirm,cnfm appt
That's okay I was confirming,cnfm appt
I like to make sure that he hasn't my telephone number,cnfm appt
We have no telephone we don't have telephone service,cnfm appt
Yeah I'm waiting,cnfm appt
No I just want to track when they will be arriving,cnfm appt
Call technician,cnfm appt
I just wanna make sure they're on their way,cnfm appt
Just just wanna make sure they're they're if they're on their way,cnfm appt
I just want to know if you arriving soon,cnfm appt
I'm waiting for technician he's not here yet,cnfm appt
This television is supposed to be here at two two three o'clock yet,cnfm appt
I want to know what time is my phone,cnfm appt
Dispatch,cnfm appt
Keep the appointment,cnfm appt
Okay thank you there's a lot appointment confirmed,cnfm appt
Correct time thank you very much have a good day,cnfm appt
Listen I was confirming the time,cnfm appt
Where is the technician,cnfm appt
Just needing to know when the tech is going to be here he's here but is not coming in sitting in the driveway,cnfm appt
No you haven't helped me I need somebody to tell me when the troubleshooted coming out,cnfm appt
Hey just checking appointment,cnfm appt
Confirm,cnfm appt
No that that's what I was confirming thank you,cnfm appt
Just confirming,cnfm appt
What time the technician,cnfm appt
I'm waiting for the appointment,cnfm appt
Update,cnfm appt
Where is the technician,cnfm appt
Where's the technician no,cnfm appt
I need to give more details,cnfm appt
I'm confirming,cnfm appt
Keep the appointment,cnfm appt
I'm confirming,cnfm appt
Where is the technician please,cnfm appt
Where is the technician,cnfm appt
Am I correct this is the technician is going to also bring a current,cnfm appt
I just wanted to confirm thank you very much,cnfm appt
The technician is here besides the job,cnfm appt
Just confirming appointment,cnfm appt
Alright I want to keep my appointment please,cnfm appt
Well somebody keeps calling me on the phone all morning and I was in church,cnfm appt
I'm leaving,cnfm appt
I'm leaving,cnfm appt
Nothing I I'm just waiting for them to come,cnfm appt
That's all I wanna know they're gonna be here in ten minutes right,cnfm appt
Confirm appointment,cnfm appt
I'm calling about the damn appointment,cnfm appt
My appointment was already set-up I don't need nothing else just waiting on the technicians benefit,cnfm appt
Okay did well calling about so that's all I needed to know,cnfm appt
What time is my appointment,cnfm appt
I want to confirm the appointment,cnfm appt
My technician is not here yet,cnfm appt
Confirm appointment,cnfm appt
Secure I don't know the security code,cnfm appt
To confirm that TPV was successful,cnfm appt
Just want to confirm that the third party verification was successful,cnfm appt
Trying to verify the call he called and I don't know,cnfm appt
Just checking to see what time they're coming,cnfm appt
Yes Jakubowski I don't see how here's not call me in,cnfm appt
Confirm the appointment,cnfm appt
The appointment is getting supposed to be scheduled for today,cnfm appt
What time is my appointment,cnfm appt
Service call,cnfm appt
That's it I just want to confirm it thank you,cnfm appt
Contract my technician,cnfm appt
That's correct,cnfm appt
That was supposed to call me this morning and see if they could schedule it earlier before Christmas,cnfm appt
Nothing just confirm,cnfm appt
Technician,cnfm appt
Appointment time is a problem,cnfm appt
Okay the appointment was supposed to be ten I can't be here at eleven,cnfm appt
I need to confirm my appointment,cnfm appt
Go ahead and confirm my appointment,cnfm appt
I need to confirm up please,cnfm appt
Just wanted to confirm a time thank you,cnfm appt
Why did you called me for,cnfm appt
The technician did not show up,cnfm appt
Correct,cnfm appt
Technician,cnfm appt
Just to confirm that we will be here between two and three today,cnfm appt
Confirm appointment,cnfm appt
Somebody called the doctors call you back,cnfm appt
I'm just gonna make sure that they don't feel so,cnfm appt
Nineteen someone had called me from there,cnfm appt
I just wanted to make sure that you knew that I was here at ten a.m.,cnfm appt
Correct,cnfm appt
Appointment time,cnfm appt
Appointment time,cnfm appt
No just make sure he calls me downstairs,cnfm appt
I would like to call before tech arrives,cnfm appt
Technician not here,cnfm appt
Where is my technician,cnfm appt
Confirmed,cnfm appt
No call back for further appointment,cnfm appt
Checking the time that my technician will arrive,cnfm appt
The technician just called me dear,cnfm appt
I'm okay with my appointment,cnfm appt
Hey just call me,cnfm appt
I just got a phone call from him and I was calling my,cnfm appt
No I just needed to know what time,cnfm appt
Confirms,cnfm appt
No thank you have a blessed day and Merry Christmas,cnfm appt
Sound call me call back,cnfm appt
Confirm,cnfm appt
Just verifying the appointment everything,cnfm appt
Okay thank you that's all I wanted to know thank you,cnfm appt
I was wondering if you had any cancellations for today,cnfm appt
Confirming,cnfm appt
Confirmation text and contract,cnfm appt
Thank the technician call,cnfm appt
Work from home appointment today,cnfm appt
I just wanna make sure they're gonna be here,cnfm appt
Call me,cnfm appt
Just wanted to make sure that it was still on for today,cnfm appt
I just wanted to see if it was the appointment was still going to be made,cnfm appt
Technician,cnfm appt
Send me the driver information,cnfm appt
You're already helpful you tell me when it is,cnfm appt
No I didn't have I didn't have a date or time thank you so it's Tuesday between twelve and one,cnfm appt
Hello ap appointment time,cnfm appt
This someone about it,cnfm appt
You have helped me dear really you have,cnfm appt
Correct it once a month,cnfm appt
Tomorrow Sunday he told me Monday so what will it be tomorrow,cnfm appt
This is correct,cnfm appt
The problem has been resolved he did fix it I just turn the TV on and it works,cnfm appt
I'm waiting I wanna make sure he's coming he's not going,cnfm appt
I did want to know when your wealth,cnfm appt
Wrong appointment time,cnfm appt
Service call,cnfm appt
Check status,cnfm appt
Yes I wanted to confirm,cnfm appt
Oh that should be all I just want to make sure I have my time right,cnfm appt
So I just wanna make sure my time right,cnfm appt
I just want to make sure I have the right time for my appointment,cnfm appt
That was all I just wanna make sure I have my time right,cnfm appt
Oh that's all I just wanna make sure I have the right time,cnfm appt
Yes Cara Pharmacy make sure I know what time,cnfm appt
About appointment tomorrow,cnfm appt
I'd like to keep that appointment,cnfm appt
Why is the tech coming to my home what's the appointment about,cnfm appt
I just wanted to say a few words to a technician,cnfm appt
I wanna see appointment for,cnfm appt
Why do I have an appointment,cnfm appt
Just confirming,cnfm appt
Confirm concerns,cnfm appt
Confirming,cnfm appt
I'm fine just checking,cnfm appt
No have a happy holiday if you're a person,cnfm appt
Just confirming tomorrow at home between 10 and 11,cnfm appt
Local dispatch,cnfm appt
Local dispatch,cnfm appt
We spoke about today well you receive confirmation that this service tag is coming out today,cnfm appt
Well I just called I didn't know who I mean you know if it was a guy working out or you,cnfm appt
Time of arrival,cnfm appt
Is not trying to trying to get her to the now tomorrow to fix my service call emergency reasons,cnfm appt
Just confirming thank you,cnfm appt
They called and told me they'll be here at six o'clock,cnfm appt
I was just wondering if he's coming,cnfm appt
August Asal I want to know what time you going to get here,cnfm appt
Check available appointment time,cnfm appt
I was calling to confirm,cnfm appt
Can you tell me the checks last night,cnfm appt
Can you tell me the checks last night,cnfm appt
Tomorrow works,cnfm appt
Where's my technician,cnfm appt
I'm supposed to have an appointment today,cnfm appt
Locate my technician,cnfm appt
I was supposed to have an appointment today,cnfm appt
They have four minutes and they are not here yet,cnfm appt
I'm waiting to see if they're gonna get here it's almost two o'clock,cnfm appt
Appointment time,cnfm appt
Just wanted to confirm appointment,cnfm appt
X technician,cnfm appt
I'm waiting on a technician,cnfm appt
Yes confirm the appointment,cnfm appt
Confirm,cnfm appt
Confirm my appointment,cnfm appt
I thought you know if they coming or not,cnfm appt
Confirm my appointment,cnfm appt
Confirm my appointment,cnfm appt
Technician arrival time,cnfm appt
Where's the technician,cnfm appt
Can I have a time technician will be here,cnfm appt
Text furlong appointment time,cnfm appt
Associate,cnfm appt
I want to know about my thirty percent discount,cnfm appt
Just making sure it was along,cnfm appt
Give me a tech please tech please,cnfm appt
He was here but he left it is not fixed,cnfm appt
What is the date when I,cnfm appt
I haven't received any other notifications about that appointment I just made this phone call,cnfm appt
Technician here is four o'clock,cnfm appt
Thank you 5 to 6 they gave me the wrong appointment,cnfm appt
I just wanted to see if it was confirmed,cnfm appt
Track technician,cnfm appt
I'm checking on my appointment time with the kids with making checking on his back appointment with brick,cnfm appt
Technician technical support,cnfm appt
Nothing that's all I want to check make sure I'm still on the schedule,cnfm appt
No I'm here waiting,cnfm appt
Just let him know I'll be at home,cnfm appt
Technician,cnfm appt
Confirm,cnfm appt
I just wanna know it's almost three o'clock and I haven't seen them,cnfm appt
Someone just called me and I think that they're probably able to come now and that's what I want I want you now,cnfm appt
Confirm appointment,cnfm appt
Dispatch,cnfm appt
Just to confirm just in time,cnfm appt
Technician,cnfm appt
I need a technician phone number,cnfm appt
I want my appointment today,cnfm appt
The appointment is late nobody has come it's one o'clock,cnfm appt
Seven four zero I guess I don't know no security code,cnfm appt
International call me,cnfm appt
No just just confirming,cnfm appt
Do you have any available appointments tomorrow,cnfm appt
Technician,cnfm appt
That was just confirming,cnfm appt
I was just curious what time it was thank you,cnfm appt
What technician,cnfm appt
I don't know about an appointment,cnfm appt
Wanted technician I just wanted technician,cnfm appt
Just checking,cnfm appt
I was supposed to get a call back today have not,cnfm appt
That's all thank you just wanted to confirm,cnfm appt
I have a technician come sooner,cnfm appt
I need to check would a someone deal with that and then,cnfm appt
I just wanted to confirm,cnfm appt
Nothing I'm just confirming your bill about one o'clock,cnfm appt
Activate a date today,cnfm appt
I'm just confirming my appointment,cnfm appt
I just made that appointment I was just wondering why that was on my phone I need the appointment everything is fine thank you,cnfm appt
Confirm it,cnfm appt
It was confirmed it's been confirmed three times now that's enough now,cnfm appt
Confirming appointment,cnfm appt
Confirm,cnfm appt
I a question do I have to be here when the technician come,cnfm appt
They're calling me on,cnfm appt
What time is the appointment,cnfm appt
I'm just making sure it's confirmed,cnfm appt
Easily looking for the technician to come on time,cnfm appt
A technician to come on,cnfm appt
What was the original time,cnfm appt
Just wanted to make sure okay,cnfm appt
I just want to know if a technician come,cnfm appt
Technician,cnfm appt
I want to confirm my appointment,cnfm appt
List the appointment for the twenty sixth of December,cnfm appt
I want to confirm my appointment,cnfm appt
I was just making sure that it was coming,cnfm appt
I want him to call,cnfm appt
I just make sure I wanted to confirm thank you it's confirmed thank you,cnfm appt
I just got a call and they were telling me,cnfm appt
Yes tell me the date of the appointment,cnfm appt
Just confirming,cnfm appt
Calling for appointment,cnfm appt
8 and 10 about twenty five minutes I'll be waiting for it,cnfm appt
Technician not here,cnfm appt
Confirm,cnfm appt
Calling to confirm,cnfm appt
Confirm appointment,cnfm appt
Just wanna make sure he's on the way,cnfm appt
Hey I was just trying to call back thank you,cnfm appt
They just called to say they're running behind and I have the account number not a comic after four o'clock if we're gonna have a heart for people,cnfm appt
Just let them technician no I'm at home,cnfm appt
Just make sure he's coming because we really need him,cnfm appt
I'm just checking to see if you still able to come,cnfm appt
Appointment is 11 to 12 not twelve okay I got things to do,cnfm appt
Hello where is my tech where is my tech,cnfm appt
Okay thank you I just wanna know it's confirmed thank you,cnfm appt
That's all I wanted to do is confirm it,cnfm appt
Correct,cnfm appt
Technician didn't show,cnfm appt
Yes good confirmed that's what I wanna know thank you,cnfm appt
Just confirming,cnfm appt
Tell me about the appointment,cnfm appt
I was calling about the appointment that was scheduled for today,cnfm appt
Somebody called me about,cnfm appt
