Input,INTENT
I'm just confirming my appointment,cnfm appt
I'm confirming that,cnfm appt
I need to confirm what the appointment is about about turning on my TV I have some questions,cnfm appt
Confirming,cnfm appt
We haven't heard from the technician can we see where is that,cnfm appt
No it's okay it's confirmed,cnfm appt
Yes technician is not here yet,cnfm appt
No that's all I need to know,cnfm appt
Why do I have an appointment,cnfm appt
Service call,cnfm appt
Confirm appointment,cnfm appt
I'm calling because I'm eighty four years old you were suppose to had somebody out here on my phone and it's only communication I had with the outside world,cnfm appt
I want to know how much to pay,cnfm appt
Just let them know that I am here waiting for him,cnfm appt
No longer need technician,cnfm appt
They going to call me when they're when they come,cnfm appt
Just want to know the ETA on a technician,cnfm appt
It's supposed to be today,cnfm appt
Verify appointment,cnfm appt
Can you tell me ETA,cnfm appt
Service technician,cnfm appt
Service technician,cnfm appt
Why haven't they received my call,cnfm appt
No technician is here,cnfm appt
This service call,cnfm appt
Confirm time,cnfm appt
Confirmation,cnfm appt
I need to confirm the address,cnfm appt
Confirming,cnfm appt
I wanted to see what address was going dollar appointment,cnfm appt
Would like to know the details of the work order,cnfm appt
Someone called to confirm it so I'm calling back that yes that is correct,cnfm appt
It's confirmed,cnfm appt
How soon don't know it behind you send mom had major surgery done I will be here,cnfm appt
Technician has not arrived for appointment,cnfm appt
Just confirming they're going to be here,cnfm appt
The check has not arrived I need to speak to somebody,cnfm appt
I need to know why the when are they coming,cnfm appt
When are they coming in,cnfm appt
When are they gonna come in,cnfm appt
No I just need to know if they commit with a comment or not,cnfm appt
Just want to confirm is between one and two,cnfm appt
No I just want to know what time,cnfm appt
I want to confirm my appointment,cnfm appt
Want to confirm,cnfm appt
Okay I wanted to verify that he's coming,cnfm appt
Do you have any openings for today,cnfm appt
The technician is not here yet,cnfm appt
I want to confirm that it went through,cnfm appt
I don't know the phone I was trying to group over the call this number,cnfm appt
Just making sure it is coming from,cnfm appt
Technician was supposed to call,cnfm appt
Why do I have an appointment,cnfm appt
Nothing else just confirming the appointment,cnfm appt
Yes okay I want to tell you I live in Pinecrest,cnfm appt
I don't have it with me right now but they haven't showed up yet I'm getting very upset over this,cnfm appt
Nobody's been to my home after the appointment time,cnfm appt
Call from technician,cnfm appt
Mister call 5 to 2 technician,cnfm appt
Appointment time,cnfm appt
That's correct good,cnfm appt
I just wanted to confirm,cnfm appt
I just wanted to confirm yes you are coming out here,cnfm appt
Well thank you call me this morning alcalde,cnfm appt
To confirm the appointment,cnfm appt
Good I'm just calling to confirm and can I talk to a human being please,cnfm appt
Will the technician was it seems to be lost,cnfm appt
Tell me account come from 3 and 4,cnfm appt
Let me know maybe coming from inflating imports,cnfm appt
Hey I have appointment today my name is carver and phone call,cnfm appt
I want to make sure he's coming calling my noise 4 and 10,cnfm appt
Confirm appointment,cnfm appt
About this appointment,cnfm appt
The technician,cnfm appt
I just want to know if youse use,cnfm appt
Oh okay okay I know,cnfm appt
Correct telephone number,cnfm appt
Have him call me have the technician call me when he arrives outside,cnfm appt
Please let me know if you call me before you get here when he gets here not work,cnfm appt
Notify technician,cnfm appt
Confirmed confirm appointment,cnfm appt
That's all I need to know,cnfm appt
Yes I confirmed okay thank you bye-bye,cnfm appt
I confirmed with him okay,cnfm appt
Confirm,cnfm appt
I confirmed,cnfm appt
Okay yeah I grouping appointment,cnfm appt
Yeah someone called here but I wasn't able to answer because I was taking a shower,cnfm appt
That's all I wanted to know confirmation,cnfm appt
Confirm,cnfm appt
It's confirmed yes,cnfm appt
Status update,cnfm appt
Call back from the check technician,cnfm appt
Does he know where I live,cnfm appt
Please confirm,cnfm appt
Yes I just wanna know what time,cnfm appt
I'm only going to have one TV installed instead of two that were planned,cnfm appt
Where is my technician,cnfm appt
Confirm,cnfm appt
Okay I will call you,cnfm appt
Track technician,cnfm appt
Status of the appointment,cnfm appt
About the appointment,cnfm appt
Are you okay the technician is already here,cnfm appt
Verify,cnfm appt
I think my technician is up to the wrong address,cnfm appt
Just confirming my appointment,cnfm appt
I'm calling because I called earlier,cnfm appt
Someone called us this morning already,cnfm appt
I got a call just a few minutes ago on one of my other telephone lines,cnfm appt
I'm waiting for the walnut water,cnfm appt
Confirming appointment,cnfm appt
Do you have anything for today,cnfm appt
Do you have appointment for today,cnfm appt
What time is it,cnfm appt
No I just needed to know the time thank you,cnfm appt
Confirm an appointment,cnfm appt
Confirm appointment,cnfm appt
Just confirming,cnfm appt
Just making sure happenings,cnfm appt
Service technician,cnfm appt
Service tech,cnfm appt
Confirm it,cnfm appt
Confirm it,cnfm appt
Technician has already been here and I need to set-up a telephone to work,cnfm appt
Confirm,cnfm appt
What time is it scheduled,cnfm appt
I just want to confirm it,cnfm appt
Do I still have the appointment,cnfm appt
Information for technician on service call,cnfm appt
Please help me service technician ring doorbell,cnfm appt
Just compartments I want to downlink to confirm that I want the appointment,cnfm appt
Nothing just calling to confirm,cnfm appt
Just confirming it thank you,cnfm appt
I won't call so I don't know anymore everything is alright bye,cnfm appt
I need to know if they're coming,cnfm appt
I just want to make sure they're still coming,cnfm appt
The appointment was supposed to be,cnfm appt
I want to confirm my appointment yes,cnfm appt
Just verify appointment is still good,cnfm appt
To confirm my appointment,cnfm appt
I'm just checking on the status,cnfm appt
I want to confirm my appointment to speak to a,cnfm appt
I want to confirm my appointment,cnfm appt
Hi I confirm that yes I want to keep the appointment,cnfm appt
Just checking to see if it's still on talk,cnfm appt
Yes I want to keep the appointment,cnfm appt
I'm looking for the technician,cnfm appt
Yes baby I'll tell you a call,cnfm appt
No thank you have a good Christmas,cnfm appt
They called me and I don't know if they're here,cnfm appt
That's all I wanted to know thank you,cnfm appt
I need to know why it was set-up,cnfm appt
What time is it,cnfm appt
Service call service call,cnfm appt
No have a good day,cnfm appt
Appointment time,cnfm appt
You called me,cnfm appt
Track technician,cnfm appt
Just checking time of arrival,cnfm appt
No I'm just confirming appointment but it is it is it is it a topic for today was following up,cnfm appt
You called me,cnfm appt
You have the wrong appointment,cnfm appt
Confirming it,cnfm appt
Someone about,cnfm appt
Confirm it,cnfm appt
May I call you,cnfm appt
Just confirming,cnfm appt
I just received a call I need to confirm my call,cnfm appt
Y'all called me,cnfm appt
I just received a call about Mister Young,cnfm appt
You didn't help me somebody called me,cnfm appt
Technician problem,cnfm appt
Technician problems,cnfm appt
I'm not sure which appointment,cnfm appt
Confirm appointment,cnfm appt
I just wanted to confirm,cnfm appt
No I'm not I'm not waiting until then,cnfm appt
You you help me with my appointment changed my appointment I'll say goodbye,cnfm appt
I'd like to confirm my appointment on Saturday between ten and eleven,cnfm appt
Technician,cnfm appt
My routing stays red all the time that means I will not have TV until Friday,cnfm appt
Confirm my appointment,cnfm appt
Dates that I didn't know when it was,cnfm appt
No it's okay I just wasn't sure about the time,cnfm appt
Tell me a company who are you,cnfm appt
Customer is a technician please,cnfm appt
Buy me a call,cnfm appt
I just want to know what time is gonna be,cnfm appt
Appointment time,cnfm appt
Just make sure they may get here,cnfm appt
Just make sure that they come to put the box,cnfm appt
When is my appointment again,cnfm appt
I'm waiting,cnfm appt
Is my appointment confirmed,cnfm appt
What time is my appointment,cnfm appt
What time is my appointment,cnfm appt
Connect me with a technician,cnfm appt
Connect me with a technician,cnfm appt
Appointment confirmation,cnfm appt
Technician,cnfm appt
Okay it's going to be here that's what I want to know I want to make sure they're coming,cnfm appt
I just wanted to know if he still coming,cnfm appt
The technician call me back,cnfm appt
Tech,cnfm appt
Why is a technician coming in six minutes,cnfm appt
Why is a technician coming,cnfm appt
Tell me about the appointment,cnfm appt
The check already left,cnfm appt
I was just wanted to make sure I wanted yes I want to keep my appointment,cnfm appt
To confirm my appointment,cnfm appt
Please confirm appointment,cnfm appt
I wanted to confirm it,cnfm appt
That's that's fine then I just wanted to make sure they were coming still,cnfm appt
Talk to dispatch,cnfm appt
I don't know what mammo two three five five at the same thing before I don't know,cnfm appt
My technician supposed to be here at six,cnfm appt
My appointment was supposed to be at six,cnfm appt
I need a technician,cnfm appt
I'm just wondering what when it is and what time etc.,cnfm appt
I just I just wanted to check to make sure it was,cnfm appt
No technician comp after eight,cnfm appt
I don't want them to come because I got the TV isn't working now,cnfm appt
Someone just called me about five minutes ago,cnfm appt
Appointment confirmed,cnfm appt
Confirmation,cnfm appt
You just called me,cnfm appt
Technician is not here,cnfm appt
You haven't helped me with anything,cnfm appt
I was just wondering if they were on their way,cnfm appt
Technician is not here yet,cnfm appt
Confirm it,cnfm appt
Technician show up,cnfm appt
He is here but has not knocked on the door,cnfm appt
He may be here but he hasn't come in,cnfm appt
Not for correctly please CheckPlease Louis Louis gave me a appointment for ten o'clock tomorrow between ten and eleven,cnfm appt
It was supposed to be today,cnfm appt
I'm calling because I have an appointment tomorrow at ten o'clock to eleven and that's the one I want none for cracker won't be here because I have a doctors appointment,cnfm appt
No just that I don't know how to do an extra phone I want to load up and I want to make sure I hear your money goes to the back door,cnfm appt
I need to ten ten o'clock in the morning to eleven o'clock 10 to 11 appointment tomorrow not forgot it will be here,cnfm appt
No I need to 10 to 11 appointment tomorrow,cnfm appt
10 to 11 appointment I Deatherage Louis told me it was 10 to 11 in the morning,cnfm appt
About the appointment,cnfm appt
No I want the appointment at ten o'clock 10 to 11 as originally planned,cnfm appt
I just want to confirm that is gonna be here,cnfm appt
I don't want an appointment I want to 10 to 11 appointment which I originally had,cnfm appt
I want the appointment at ten o'clock to eleven o'clock days already confirmed,cnfm appt
What did I want to I want to palm of her 10 to 11 I won't be here at four o'clock have a doctors appointment,cnfm appt
As long as that's concerned I'm trying to confirm my appointment,cnfm appt
I don't want four p.m. to five p.m. I won't be here I have a doctors appointment I want 10 to 11 originally,cnfm appt
Status,cnfm appt
I was supposed to receive a phone call before coming,cnfm appt
Someone tried to call me twice my phone was on do not disturb me back somatically,cnfm appt
Tech is driving in the opposite direction,cnfm appt
Issue with technician,cnfm appt
I want to make sure that the technician is coming,cnfm appt
Date of appointment,cnfm appt
Eight oh eight don't know I don't know it speculum I don't know nine one one maybe nine one one one,cnfm appt
I need to know,cnfm appt
Is the appointment still,cnfm appt
Well that's not what I'm calling about,cnfm appt
Uh-huh I'm home just waiting for him,cnfm appt
Confirm appointment,cnfm appt
Confirm appointment,cnfm appt
Confirm,cnfm appt
I want to confirm my appointment,cnfm appt
Speak with dispatch,cnfm appt
Status,cnfm appt
Just confirm it,cnfm appt
Just want to verify the appointment,cnfm appt
I want to make sure he's coming today because no one has shown up yet,cnfm appt
