input,intent
Tell me a knock on the door when you call one one eight eight,cnfm appt
Your technician is lost,cnfm appt
Your technician was lost,cnfm appt
Telephone conversation confirmation,cnfm appt
I want to make sure that it's confirmed,cnfm appt
Somebody text me tell me,cnfm appt
That's okay I just wanted to confirm that I was home and ready,cnfm appt
Just to confirm that,cnfm appt
I want to know what is coming,cnfm appt
I want the appointment,cnfm appt
You haven't helped thank you so much I appreciate you,cnfm appt
I just wanna make sure it's confirmed any technician will be on time,cnfm appt
To confirm my service appointment,cnfm appt
Confirm it here,cnfm appt
I want to confirm my service appointment,cnfm appt
Confirm,cnfm appt
I want to confirm if they're calling the wrong number,cnfm appt
I don't know hi I just extended on my own here it's working now,cnfm appt
That's it thank you I'm confirming,cnfm appt
Call me assure you,cnfm appt
I agree to have it tomorrow between 1 and 2 confirmed,cnfm appt
Confirmed it's okay tomorrow between one and two,cnfm appt
Notified with technician is on the way,cnfm appt
Just to confirm appointment,cnfm appt
About appointment,cnfm appt
It's okay I just want to calling,cnfm appt
The technician was already here before his phone line,cnfm appt
The technician was already here before he was supposed to be here,cnfm appt
You were supposed to come today and you're you didn't check with me,cnfm appt
I want confirmation,cnfm appt
Confirm,cnfm appt
You know I right,cnfm appt
Confirm,cnfm appt
I confirmed,cnfm appt
Confirm,cnfm appt
Hi just wanted to verify that I still have any appointments at that time,cnfm appt
Hey you called me and I was busy I didn't I'm from my phone,cnfm appt
I want to know what address you are sending seven two,cnfm appt
I just wanted to know what time they will be here,cnfm appt
Confirm appointment,cnfm appt
Call me back,cnfm appt
I just wanted to know what time it was,cnfm appt
No I just want to know what time,cnfm appt
Confirm appointment,cnfm appt
That's all I want to know how you bye,cnfm appt
Make sure we still going to happen my 9 to 10,cnfm appt
Appointment time,cnfm appt
Well I'd like someone to call me,cnfm appt
Thank you very much I just wanted to confirm,cnfm appt
I just want to know when they're gonna call,cnfm appt
Verify the call and I could get to the phone quick enough I just want to make sure he still coming,cnfm appt
No I was just doublechecking the time,cnfm appt
Not at all just checking on the time,cnfm appt
Just checking on account this is checking,cnfm appt
Call me,cnfm appt
Technician,cnfm appt
Technician please,cnfm appt
They were supposed to come fix my cable today Sunday between ten and eleven,cnfm appt
Just verifying,cnfm appt
Where's my technician,cnfm appt
I don't want to confuse you about my appointment,cnfm appt
Hey what's supposed to be this morning,cnfm appt
Technician details,cnfm appt
List of call,cnfm appt
Just confirmation,cnfm appt
I had an appointment today,cnfm appt
I want an appointment today,cnfm appt
I just wanted to confirm that appointment,cnfm appt
Hello this is to confirm,cnfm appt
To confirm appointment,cnfm appt
Confirm appointment,cnfm appt
Just wanted to make sure what time it was gonna come,cnfm appt
Appointment date,cnfm appt
Confirming appointment,cnfm appt
Just confirming that,cnfm appt
Someone's supposed to come this morning,cnfm appt
Call me,cnfm appt
I just got a call from them and I missed it and I just want to make sure that it's still the same time or earlier or,cnfm appt
I don't know I just know you called me yesterday,cnfm appt
Somebody call me yesterday I don't know,cnfm appt
Just wanted to confirm,cnfm appt
That's all I need to know when it's gonna be here,cnfm appt
Technician please,cnfm appt
I like to keep my appointments,cnfm appt
I like to confirm my appointment,cnfm appt
Call Craig Mindy appointment confirmed,cnfm appt
Just confirming thank you,cnfm appt
Confirm,cnfm appt
About my date on my appointment,cnfm appt
Confirm appointment,cnfm appt
Confirm appointment,cnfm appt
Supposed to be here 7 to 9,cnfm appt
Appointment is confirmed,cnfm appt
Just confirming,cnfm appt
Yesterday I need to know where's the technician,cnfm appt
Technician,cnfm appt
It's confirmed,cnfm appt
Supposed to be here between seven and eight,cnfm appt
Confirm appointment,cnfm appt
Appointment time,cnfm appt
Confirm appointment,cnfm appt
About the appointment,cnfm appt
It's calling to find out when technician will arrive what time,cnfm appt
Reconfirm the time that's what I was calling about,cnfm appt
I'm going to call again for another appointment alright,cnfm appt
Confirm the appointment on Monday please,cnfm appt
I want a different technician not the same one that the last time,cnfm appt
Hi Jeff Lydig you know but yes I agree,cnfm appt
Not tonight but thank you very much for do you know what you did for me tonight did a good job,cnfm appt
I called about Internet and that's,cnfm appt
Calling to confirm,cnfm appt
Calling to confirm,cnfm appt
I do not want Eric to show up I want a technician who knows his job,cnfm appt
I was just checking on the time thank you,cnfm appt
Hi this is I just want to know what time it would be here,cnfm appt
That's all I want to know what time they'll be here,cnfm appt
It's someone called and said he was at the gate but I was on another call so I've open the gate but he hasn't showed up here yet,cnfm appt
I need a technician now hello,cnfm appt
I'm calling about my appointment,cnfm appt
Nothing I just want to verify it's good now,cnfm appt
What address you have on file for the appointment,cnfm appt
Dispatch,cnfm appt
I was returning a phone call I missed a call,cnfm appt
Could you please tell me,cnfm appt
I want to know what come on,cnfm appt
There was a guy here and he was really good but I think I had too many,cnfm appt
I just wanted to know what you said,cnfm appt
Technician did not show up,cnfm appt
No I wanna connect me,cnfm appt
Beautiful that's it that's it what time tomorrow,cnfm appt
And somebody could walk me through it Tonight Show Zelle don't have to come out but I guess you don't have that availability right,cnfm appt
Confirm time and date,cnfm appt
Just reading reviews the time and date for me please,cnfm appt
Just confirming the time waiting for the technician,cnfm appt
Confirm appointment time,cnfm appt
I just want to make sure they was still coming,cnfm appt
My appointment for me,cnfm appt
No I'm just making sure they're gonna come on,cnfm appt
Change your plan that has not arrived,cnfm appt
What time are they supposed to be here,cnfm appt
No I just wanted to confirm,cnfm appt
Go support tech,cnfm appt
The technician has not showed up,cnfm appt
The technician has not showed up,cnfm appt
I was just confirming,cnfm appt
Um taxation has not showed up,cnfm appt
Time,cnfm appt
That's all I needed to know,cnfm appt
Dispatch,cnfm appt
It says the technician is here but I don't know where he is,cnfm appt
This is the technician is here but I don't know where is,cnfm appt
I just wanted to make sure I'm good,cnfm appt
Calling about our appointment,cnfm appt
That's UGS did I just want to know on the on time,cnfm appt
I'll be there for the appointment,cnfm appt
What time will the technician be here,cnfm appt
I just want to know exactly what time,cnfm appt
Tell me myself,cnfm appt
No everything is fine you have a good day,cnfm appt
Technician that's not right,cnfm appt
Oh that's okay I just wanted to know what time the technician is coming,cnfm appt
I want an appointment Monday 11 to 12,cnfm appt
I just told you I want an appointment Monday 11 to 12,cnfm appt
I want to confirm that appointment,cnfm appt
I want to confirm an appointment,cnfm appt
Appointment for this December eighteen on Tuesday correct,cnfm appt
Customer service agent,cnfm appt
What day,cnfm appt
What time is my appointment on Monday,cnfm appt
Call me,cnfm appt
Georgia technician,cnfm appt
No I'm just I'm just waiting for the technician thank you,cnfm appt
No I just confirm my appointment please,cnfm appt
Associated with six two zero seven six two two three two six nine,cnfm appt
Connect me to tech mission,cnfm appt
Connect me to a technician,cnfm appt
No thank you have a good weekend,cnfm appt
I would like to know if your status is is the only way drafter wade you know,cnfm appt
Tell me more about accounts to me please,cnfm appt
I was just trying to see what time they were coming,cnfm appt
I wanna have electricity tomorrow during those hours,cnfm appt
Can I get a phone call before the appointment before the technician arrives,cnfm appt
How can I be sure there confirmed,cnfm appt
I just wanted to be sure they was still coming I have heard nothing all day,cnfm appt
I want to connect call text messaging,cnfm appt
I was just confirming it,cnfm appt
No thank you have a good day,cnfm appt
I just received a call from you and I just wanted to know what it was for,cnfm appt
Just wanna make sure he come,cnfm appt
We had to have two TVs in our home to main TV in our home I want to be sure the date,cnfm appt
Oh I know why you're calling me,cnfm appt
Well I'm going to phone call from you and I was wondering if you could tell me you gonna be here be late or something,cnfm appt
Confirmation,cnfm appt
Confirmed,cnfm appt
I need help tonight right now this man is going on with the technician on the service that I've got well service that I don't have,cnfm appt
Okay confirming,cnfm appt
Confirm,cnfm appt
I don't know I don't remember it right now just want to get somebody man just left,cnfm appt
You can tell me where he is,cnfm appt
No I need your dispatch,cnfm appt
Oh I'm just waiting for him to come I'll call back if he's not here by four,cnfm appt
No I think that's fine okay I'll keep that appointment,cnfm appt
Made a something to watch tech coming today,cnfm appt
Check the status of the technician,cnfm appt
I don't know if it's better weather tomorrow or not,cnfm appt
Security called where do I find that,cnfm appt
I was supposed to receive a call today,cnfm appt
Just calling to confirm,cnfm appt
To someone,cnfm appt
Do you have a work order,cnfm appt
I'm supposed to have an appointment today between four and five or move my router,cnfm appt
I'm supposed to have an appointment between four and five today,cnfm appt
I like to get a confirmation regarding my appointment,cnfm appt
Can you tell me what time he's coming,cnfm appt
Just trying to get the confirmation for my friend,cnfm appt
To get confirmation regarding my appointment,cnfm appt
I just wanted to confirm,cnfm appt
To confirm my appointment today,cnfm appt
Confirming an appointment,cnfm appt
I have appointment today at four o'clock 9 to 6,cnfm appt
Yes I just wanted to make sure that the time was right so I could be here at the house,cnfm appt
I just wanna know where we should go later,cnfm appt
I'm I'm looking forward to that technician,cnfm appt
I just want to know Glendale Goetzke,cnfm appt
When will the technician be,cnfm appt
I'd like to know my balance,cnfm appt
Nothing I just wanted to know that they're coming,cnfm appt
About the service,cnfm appt
Would like to go to spectrum store to kinky router instead of appointment,cnfm appt
I just wanna verify,cnfm appt
Can I call the technician,cnfm appt
June thirty five technician has not called,cnfm appt
Technician is not here,cnfm appt
I wanna technician appointment on tomorrow,cnfm appt
Seven one one three is all I know to give you,cnfm appt
Well built on the department list put that today but now you're telling me this Sunday,cnfm appt
I just told you will they be coming inside my appointment,cnfm appt
I want appointment today,cnfm appt
No technician is still coming Thursday because somebody,cnfm appt
Confirm that is still happening it's almost three,cnfm appt
The appointment is supposed to be today December sixteenth,cnfm appt
Waypoint is supposed to be today December sixteenth,cnfm appt
You called me,cnfm appt
Wanna see my cable is not working now,cnfm appt
Technician,cnfm appt
Give me an Sydor appointment and I Genia,cnfm appt
I was told my appointment was Sunday from 2 to 3,cnfm appt
Looking for technician,cnfm appt
Waiting for technician,cnfm appt
Confirmed,cnfm appt
They haven't got here yet,cnfm appt
I just wanted to confirm the appointment,cnfm appt
Okay I'm reading technician technician coming two p.m.,cnfm appt
The technician call me in two p.m.,cnfm appt
Waiting for a technician,cnfm appt
I'm waiting for a technician,cnfm appt
No supposed to be at three,cnfm appt
Please confirm my appointment at three,cnfm appt
Yeah check service address,cnfm appt
What address is the technician coming to confirm address,cnfm appt
What service address is the technician coming to,cnfm appt
What address do they have letdown for my appointment,cnfm appt
Change service plan,cnfm appt
Correct,cnfm appt
Technician driving past my house it doesn't stop,cnfm appt
Your driver drove by two times,cnfm appt
Just just wanted to check to make sure it was still schedules,cnfm appt
Connect me with a technician,cnfm appt
Send a technician I'm here waiting,cnfm appt
