Input,INTENT
If the technician on the way,cnfm appt
Actually I need to know weather the technician is on the way or not because I already four thirty five p.m.,cnfm appt
Confirmation,cnfm appt
Hello I just wanted to know about checking my dictation warpaint,cnfm appt
Please send the driver will be here soon,cnfm appt
Verify appointment,cnfm appt
I would like to send technician,cnfm appt
Appointment time,cnfm appt
Hi checking appointment,cnfm appt
I have a call from him but it didn't come in,cnfm appt
Why the technician we have no Internet service,cnfm appt
Confirm,cnfm appt
What is the arrival time,cnfm appt
I would like an appointment on January the eighth please,cnfm appt
Yeah conferment thank you thank you I'm waiting for a technician,cnfm appt
Thank you that's correct,cnfm appt
Well I'm waiting for him I have not seen it,cnfm appt
Eight a technician,cnfm appt
Correct,cnfm appt
Confirm,cnfm appt
Just confirming them make sure it's tomorrow,cnfm appt
Is the technician area,cnfm appt
Where's the technician,cnfm appt
No picture your driver,cnfm appt
Well I know,cnfm appt
Just confirming,cnfm appt
Please help me no technician,cnfm appt
Just checking to make sure he's still coming,cnfm appt
About my appointment tomorrow not today,cnfm appt
I need the appointment tomorrow morning between nine and ten that's when the appointment was supposed to be,cnfm appt
The appointment is tomorrow morning between nine and ten not today,cnfm appt
I was just confirming the appointment,cnfm appt
That's all I needed to know,cnfm appt
No I just want to make sure he was still coming,cnfm appt
I call about having service conditioning,cnfm appt
I'm calling about a hazardous condition,cnfm appt
How can I find out what time the technician will be here,cnfm appt
Someone I received a phone call from there,cnfm appt
Appointment time,cnfm appt
I wanna update get me springboks,cnfm appt
That's what I was calling to tell you that he's late,cnfm appt
Please inform the technician that the cable line is on the ground,cnfm appt
No I just wish they would hurry and get here I waited all day,cnfm appt
Yes hang on just a minute I'll tell you exactly what it is,cnfm appt
Thank you to check place,cnfm appt
Just wanted to confirm,cnfm appt
Haven't set one up,cnfm appt
Technician,cnfm appt
Just confirmed thank you,cnfm appt
About the cable service,cnfm appt
No have a wonderful day,cnfm appt
I'm calling about my Internet being,cnfm appt
Someone is here and they missed me,cnfm appt
Someone was here and they missed me,cnfm appt
My appointment was supposed to be at five,cnfm appt
My printer is supposed to be at five,cnfm appt
No I'm just waiting on the electrician to come thank you,cnfm appt
Just call me and I'll give them know I'm at home,cnfm appt
I want to check a date,cnfm appt
I was given a time to three o'clock,cnfm appt
I was given an appointment time between two and three,cnfm appt
Technician,cnfm appt
The order I placed today correct,cnfm appt
Technician please,cnfm appt
Checking out this new service,cnfm appt
Check my appointment,cnfm appt
Just making sure he's coming,cnfm appt
Oh it could be today it was supposed to be today,cnfm appt
What time is he coming,cnfm appt
This is Teresa second one will call you know I don't know,cnfm appt
That's all I just wanted to know when it was two p.m.,cnfm appt
Dollar tech technician has not arrived that's why I'm calling,cnfm appt
I have a doctors appointment tomorrow when can you give me another appointment,cnfm appt
Confirm,cnfm appt
He has not showed up yet and it's almost three o'clock,cnfm appt
Okay I just wanted to make sure,cnfm appt
Reconfirm appointment,cnfm appt
I want to confirm my appointment,cnfm appt
Your technician showed up and did not complete the job,cnfm appt
Big technician call me,cnfm appt
Please verify that he has the information needed,cnfm appt
I was just wondering if they were still showing up,cnfm appt
Confirm my appointment I don't know,cnfm appt
Confirm,cnfm appt
I don't have anything you guys called me,cnfm appt
I received a call,cnfm appt
I received a call,cnfm appt
Confirm appointment,cnfm appt
Just making sure that no one comes tomorrow if they could come earlier that would be great,cnfm appt
Somebody called me,cnfm appt
Need to confirm,cnfm appt
Yes technician,cnfm appt
You want to going to date to go on a date,cnfm appt
It says the driver has arrived and they're not here,cnfm appt
To confirm appointment,cnfm appt
I don't wanna talk to you I want to reserve,cnfm appt
The appointment was supposed to be today,cnfm appt
That's fine I just want to make sure was there because I haven't received a call,cnfm appt
The service appointment was supposed to be today,cnfm appt
I'm waiting for him,cnfm appt
Confirming,cnfm appt
Confirming appointment time,cnfm appt
No I just wanted to make sure,cnfm appt
Tell me a text,cnfm appt
Technician might be lost,cnfm appt
Confirm confirm appointment,cnfm appt
About appointment,cnfm appt
I just want to confirm it,cnfm appt
Because they called me,cnfm appt
Wrong date for my appointment,cnfm appt
Trying to track the tech,cnfm appt
Way cool okay just wanted to make sure the appointment was at two o'clock,cnfm appt
Service call please,cnfm appt
I got a call that the technician should be here fifteen minutes ago and he still not,cnfm appt
Technician isn't here,cnfm appt
Check on the appointment,cnfm appt
I just wanted to check to make sure the people were still coming,cnfm appt
No technician,cnfm appt
Okay help with your appointment is fine with tomorrow Thursday,cnfm appt
I don't know I don't know it,cnfm appt
My appointment tomorrow,cnfm appt
I can't track your technicians whereabouts because the Internet can you tell me where is it,cnfm appt
I wait for the big guys with connection to come to fix my boat my apartment,cnfm appt
Speak to dispatch,cnfm appt
I got a notice that my service was restored and this and that recompense has not even gotten there yet,cnfm appt
The driver was just here,cnfm appt
I got a text saying it was solved and the technician wasn't coming,cnfm appt
I need a live tech please,cnfm appt
Service call was here,cnfm appt
8 to 12 where is the technician,cnfm appt
Where's my technician,cnfm appt
Supposed to call,cnfm appt
That's all I need to know,cnfm appt
Thank you and sign wanted to verify the time,cnfm appt
Wrong appointment time,cnfm appt
How did you confirm it is okay if you call me,cnfm appt
Confirm,cnfm appt
Make sure the technician shows up,cnfm appt
Confirm me customer service,cnfm appt
I'm just calling to confirm it,cnfm appt
Call me one pound,cnfm appt
Confirm the appointment thank you,cnfm appt
Everything is okay I'm waiting for the for the technician okay,cnfm appt
Why do I have an appointment,cnfm appt
There is no technician,cnfm appt
Technician is not here,cnfm appt
Just confirming,cnfm appt
Confirm appointment,cnfm appt
Confirmed,cnfm appt
I'm waiting on him he supposed to been here thirty minutes ago apartments please,cnfm appt
Yes confirming,cnfm appt
Technician,cnfm appt
I was wondering if I'm gonna get text alert,cnfm appt
I'm supposed to receive a call from you today,cnfm appt
That's all thank you just confirming,cnfm appt
Call the cable man was here and he went went down the street he didn't stop,cnfm appt
Just confirmation,cnfm appt
That's good thank you for confirming,cnfm appt
Nobody has come in yet,cnfm appt
Just wanted to confirm the appointment,cnfm appt
Just wanted to confirm that he was going to be here,cnfm appt
I just need to know that we have off-white carpet he needs to have thirty or something,cnfm appt
E already help me that's fine I just need to know what time I'm okay now,cnfm appt
Okay that would be fine I just wanted to make sure I was home in time when you get fare,cnfm appt
Hello I just wanted to know the time thank you so much,cnfm appt
Okay I just wanted to confirm,cnfm appt
Time of the day,cnfm appt
Confirming appointment,cnfm appt
Oh that's what I needed to know,cnfm appt
That's nine I just wanna know what time,cnfm appt
No I'm here I'm home I'm waiting for,cnfm appt
That's good ma'am I just need to know the time,cnfm appt
Please confirm to technician that we are home,cnfm appt
Okay I just want to know what to tell me more thank you,cnfm appt
I thought appointment was supposed to be from nine to ten,cnfm appt
Confirm it,cnfm appt
Confirm,cnfm appt
You called me I don't know I just don't know what you called me for,cnfm appt
I just want to confirm,cnfm appt
I don't have it right now I lost it I think it's uh I don't remember,cnfm appt
I just got a telephone call and I didn't know why my counselor,cnfm appt
Pre-check a service appointment,cnfm appt
Calling about the appointment,cnfm appt
I need to have the confirmation email recent recent,cnfm appt
I need you to resend the confirmation email Tupi carrier,cnfm appt
Confirm it,cnfm appt
Someone called me this morning permeation,cnfm appt
I was just wanting to know what time it was thank you,cnfm appt
Just confirming,cnfm appt
That's all I need to know,cnfm appt
Yes just fine thanks I just wanted to confirm it,cnfm appt
No ma'am thank you and have a nice day,cnfm appt
I just wanted to know where he was thank you,cnfm appt
That's fine that's all I wanted to know thank you,cnfm appt
Oh there's no help needed I just wanted to know what the timewise thank you,cnfm appt
No I'll expect to see the technician thank you,cnfm appt
My appointment time,cnfm appt
Just confirming that you guys called me,cnfm appt
I'm just calling,cnfm appt
Problem corrected itself I'm not sure if I still need somebody to come and knock,cnfm appt
I just received a call calling back,cnfm appt
It's confirmed right,cnfm appt
Tell me when will the technician arrive,cnfm appt
Confirm,cnfm appt
Three but I don't know it I don't know it,cnfm appt
Specific instructions to driver,cnfm appt
Verify verify,cnfm appt
I just want to make sure you get here thank you,cnfm appt
I need a technician,cnfm appt
Confirmed,cnfm appt
Oh I'm just verifying my appointment,cnfm appt
Someone call,cnfm appt
No that's okay thank you for calling here and I didn't answer,cnfm appt
Thank you I'm expecting your technician between nine and ten a.m. thank you,cnfm appt
Call someone,cnfm appt
Someone,cnfm appt
Confirm appointment,cnfm appt
Just wanted to make sure it was confirmed,cnfm appt
About the appointment,cnfm appt
Confirm,cnfm appt
If you have one,cnfm appt
When is my appointment,cnfm appt
No I want my appointment right now,cnfm appt
I'm just confirming it,cnfm appt
Nothing I want to keep the appointment,cnfm appt
They have the wrong installation date,cnfm appt
Confirm,cnfm appt
That's that's fine I just want to check on the appointment,cnfm appt
They were supposed to come between two and three and someone changed it,cnfm appt
Hi that's fine I just wanted to check the appointment,cnfm appt
That's all that's all I need to know they're coming Wednesday the third one to two p.m. right,cnfm appt
You can tell me what time,cnfm appt
Just calling to confirm,cnfm appt
Confirming,cnfm appt
Confirm appointment,cnfm appt
I'm I'm okay with the appointment,cnfm appt
Yes I wanna I wanna keep my appointment,cnfm appt
I'm just checking to make sure I still have it,cnfm appt
No thank you have a happy new year,cnfm appt
I need to speak with a rep printer technician again about something else going on like that,cnfm appt
I just want to confirm that you'll be here,cnfm appt
I'm confirming it,cnfm appt
Well I I am expecting to be there all the time,cnfm appt
I just want to know what plan you were common,cnfm appt
That's all just wanted to confirm it,cnfm appt
Confirm,cnfm appt
It's not the appointment we don't have any cable,cnfm appt
I want to know where the technician,cnfm appt
Yes confirming,cnfm appt
Just confirming,cnfm appt
Technician won't look at unit outside,cnfm appt
I would like to know the date and time,cnfm appt
I'm just waiting on him to come to the front door,cnfm appt
I think to someone,cnfm appt
I would like to know when Wooddale,cnfm appt
You just did it I just need a confirmation,cnfm appt
Tractor driver,cnfm appt
