Input,INTENT
No connect me with someone this is a new service,cnfm appt
I was just wondering because I'm waiting Asuka I gotta get back to work 10 to 3 what's going on,cnfm appt
Just want to confirm that this was going coming up at one o'clock,cnfm appt
Your phone thing over again morning when will the technician be here it is two p.m. when will he be here today,cnfm appt
Modify the time of appointment,cnfm appt
Yes tell me when he's coming,cnfm appt
Need to know exact time,cnfm appt
Appointment time,cnfm appt
Track driver,cnfm appt
About services,cnfm appt
Just tell them I missed the phone call I wanted to make sure that they knew I was here,cnfm appt
I just wanted to confirm it,cnfm appt
Someone just call me and I didn't get a chance to answer the telephone,cnfm appt
Technician help,cnfm appt
Need technician formation,cnfm appt
Technician information,cnfm appt
Want to confirm,cnfm appt
Confirm,cnfm appt
Yes we need the technician to come back,cnfm appt
I want a sooner appointment,cnfm appt
My appointment tomorrow,cnfm appt
Calling me when arrival,cnfm appt
Well I'm going to stop an appointment for gimme Internet so I want to stop thereupon,cnfm appt
I need to know what time the technician will get to my house,cnfm appt
I need to know,cnfm appt
About my service,cnfm appt
About my service,cnfm appt
I will know what time they supposed to get here,cnfm appt
I just wanna make sure make sure he comes here because he was supposed to call my brother my brother is now at my home,cnfm appt
Confirm,cnfm appt
Part of the problem has been solved still no Internet,cnfm appt
Confirm it,cnfm appt
I was just gonna confirm it you said I'm all set so we will be home for the technician to come,cnfm appt
I'd like to confirm my appointment please,cnfm appt
One I do not know I don't wanna talk to you,cnfm appt
You know so they coming tomorrow,cnfm appt
The technician radio right,cnfm appt
The technician is already gone is already right and has left,cnfm appt
That technician already a rod and he left,cnfm appt
Confirm,cnfm appt
Just checking on the status,cnfm appt
You can't let the technician know I'm waiting,cnfm appt
When I get a call before they come,cnfm appt
Where they call me before coming,cnfm appt
Hold on a minute I'm just checking to see if the appointment still see it,cnfm appt
The technician got the wrong address,cnfm appt
A technician went to the wrong address,cnfm appt
The technician is not here even though he's a neighborhood,cnfm appt
Technician,cnfm appt
Technician use the back door front isn't Schauble,cnfm appt
It was supposed to be in today one for Pinocchio this will be in the day,cnfm appt
I wanted to confirm it,cnfm appt
Wrong work order,cnfm appt
Long confirming appointment have a good day,cnfm appt
Appointment confirmation,cnfm appt
Confirm,cnfm appt
Look like somebody called me back,cnfm appt
I need to know if my technician already arrived,cnfm appt
Just wondering if you're going to be on time,cnfm appt
No that's all just confirm an appointment,cnfm appt
What does this mean if confirmed in the office that is that mean,cnfm appt
Bobby appointment technician is coming between one and two,cnfm appt
Changing appointment time,cnfm appt
Just wanted to know the time,cnfm appt
Someone,cnfm appt
Appointment confirmation,cnfm appt
Just checking to see if the driver has arrived,cnfm appt
Just confirming,cnfm appt
It's okay just checking,cnfm appt
I was talking to somebody about my appointment that and they sent me over to someone else and I hung up the phone by mistake,cnfm appt
Now you tell me that three times,cnfm appt
I was just confirming it thank you,cnfm appt
Verify,cnfm appt
What time is bad,cnfm appt
I'll be waiting,cnfm appt
No wait for the technician thank you,cnfm appt
Check on appointment time,cnfm appt
Hey call about an appointment,cnfm appt
Well he Caxton said he be here for minutes ago and ask them five minutes ago I'm just doublechecking he still coming,cnfm appt
Call a few minutes ago but will leave things as they are,cnfm appt
No thank you very much have a nice day,cnfm appt
Call technician,cnfm appt
Oh a technician,cnfm appt
Yes just confirm my appointment,cnfm appt
Confirm my appointment,cnfm appt
Wrong date,cnfm appt
The work order is wrong we need to correct the work order,cnfm appt
The work order is incorrect,cnfm appt
He hasn't shown up,cnfm appt
Just checking that's all,cnfm appt
Confirm,cnfm appt
Well it's twenty till eleven and I haven't called or come,cnfm appt
I just want to know if it was there someone there now to MySpace,cnfm appt
Confirm,cnfm appt
Confirming appointment,cnfm appt
No I'm just waiting for a gentleman to come,cnfm appt
Just trying to verify the appointment,cnfm appt
He was not supposed to be here is supposed to be here after three,cnfm appt
Just want all the time,cnfm appt
Confirmation,cnfm appt
I want to confirm the appointment,cnfm appt
I want to call Michelle,cnfm appt
You called me this morning before you called me this morning at eight before I call you back,cnfm appt
No thank you just verify,cnfm appt
Just let me know when you get here,cnfm appt
My name is supposed to be tomorrow,cnfm appt
This system is now working,cnfm appt
I want to confirm it,cnfm appt
I'm calling to confirm it,cnfm appt
My appointment was between nine and ten and I wanna confirm an appointment,cnfm appt
Confirm,cnfm appt
Someone to talk to me,cnfm appt
Confirmation,cnfm appt
Can I get appointment confirmation,cnfm appt
Y'all called me to tell me what you want,cnfm appt
They were supposed to be visible,cnfm appt
That's all I needed to know,cnfm appt
My appointment is set for nine p.m. and my business is not open at that time,cnfm appt
I just wanna make sure that they're coming,cnfm appt
About the appointment,cnfm appt
Checking status,cnfm appt
Just wanted to confirm,cnfm appt
Hi just confirming the appointment that's all,cnfm appt
Hi baby just confirming that it was still in the schedule,cnfm appt
Just checking account,cnfm appt
I'm just confirming it,cnfm appt
I need to know what the appointment is for,cnfm appt
I need to let them know that there is a line down,cnfm appt
Confirm appointment,cnfm appt
Thank you I just want to make sure,cnfm appt
Nothing just wanted to make sure I just confirmed,cnfm appt
That was just confirming my appointment,cnfm appt
I was just wanting to know the time,cnfm appt
Call me Londal,cnfm appt
I was just checking to make sure the appointment was still going okay,cnfm appt
No I just wanted to check on the time and see if they still on your books,cnfm appt
I want to know why I require an appointment for an outage,cnfm appt
Appointment time,cnfm appt
My appointment has changed I changed to eleven thirty,cnfm appt
Give me a call when he is in route,cnfm appt
I was wondering if they've been cleared yet,cnfm appt
1 to 2 confirm service is available,cnfm appt
I was just make sure I didn't missed the phone call was coming out,cnfm appt
No problem I'm waiting for the technician,cnfm appt
I would like to see if you have an appointment today,cnfm appt
I received a call just want to confirm,cnfm appt
I one Z technician,cnfm appt
Confirm appointment,cnfm appt
I don't know you just call,cnfm appt
I was just checking the time the time on it,cnfm appt
Confirm,cnfm appt
Make sure an appointment is correct,cnfm appt
No that's fine I'm leaving,cnfm appt
Just wanted to know what time he was coming over here,cnfm appt
Confirm appointment,cnfm appt
Confirming appointment,cnfm appt
Somebody called me,cnfm appt
Just wanted to confirm,cnfm appt
To someone,cnfm appt
Do you have leaving for today,cnfm appt
Tech mission no,cnfm appt
No will anybody be anybody be call me to confirm this,cnfm appt
To confirm,cnfm appt
Time tech station please Fastway,cnfm appt
Confirm appointment,cnfm appt
I would like to leave instructions for technician,cnfm appt
You can confirm it,cnfm appt
Confirm,cnfm appt
I need a technician there,cnfm appt
It's confirmed that he's coming,cnfm appt
Confirm,cnfm appt
Do you have sooner appointment,cnfm appt
About the appointment,cnfm appt
Just confirming,cnfm appt
Just needed to verify,cnfm appt
My appointment was supposed to be today between four and five,cnfm appt
Do you have any appointments for the tenth,cnfm appt
What what time,cnfm appt
That's good thank you I want the appointment to go on tomorrow,cnfm appt
K call me when you there,cnfm appt
What time is the technician getting there,cnfm appt
Just want to confirm,cnfm appt
I believe that's I'm not sure what it is I don't have an invoice,cnfm appt
Just wanted to confirm the appointment time,cnfm appt
The technician needs to walk into the house,cnfm appt
I just got a message saying that my technician was on their way to my house now they're not supposed to come until tomorrow,cnfm appt
Just wanna make sure the guy was still coming,cnfm appt
Okay no that's that's all I just wanted to make sure that he was gonna come so people around five done,cnfm appt
Provide an update on technician,cnfm appt
I want to know is he still coming,cnfm appt
About the appointment,cnfm appt
I just want to confirm it,cnfm appt
Yes I'm just confirming yes,cnfm appt
Engaging game room on work order,cnfm appt
I have the technician call,cnfm appt
Appointment time is unacceptable,cnfm appt
Hello this technician call at this number to S open the gate for,cnfm appt
About appointment,cnfm appt
Technician not here yet,cnfm appt
Call technician,cnfm appt
Technician not here yet,cnfm appt
Just checking that it was confirmed,cnfm appt
Oh driver hasn't shown up yet,cnfm appt
J has not shown up,cnfm appt
Where is the technician,cnfm appt
Where is my technician,cnfm appt
Technician,cnfm appt
Hi just wondering if he was still coming,cnfm appt
I haven't heard anything from the technician it's almost six,cnfm appt
Just making sure it's set,cnfm appt
I just want to make sure that it's,cnfm appt
Oh that's it I was just making sure just confirming,cnfm appt
Neither television works I have two TVs neither one is working,cnfm appt
I'd like to know why why not Internet,cnfm appt
Someone,cnfm appt
Tell me when my appointment is going to be half an appointment,cnfm appt
Give me a tech somebody to talk to please,cnfm appt
I want to make sure it's verified that I want the appointment,cnfm appt
Just making sure you still coming,cnfm appt
I'm waiting for the technician,cnfm appt
Confirm appointment,cnfm appt
Confirmation,cnfm appt
Just wanted to confirm,cnfm appt
It's supposed to be tomorrow Wednesday at ten a.m. what do you mean by you're right he's not here,cnfm appt
I just want to confirm it,cnfm appt
Yeah I can tell you,cnfm appt
Tech didn't show up,cnfm appt
Where is my technician,cnfm appt
Update,cnfm appt
I wanna know where,cnfm appt
Yeah I wanted to know if he's coming to the address that I gave you,cnfm appt
Tech tracker help,cnfm appt
Okay I just verify appointment time,cnfm appt
Tech tracker,cnfm appt
I need to know if spectrum is working on LUA fiber,cnfm appt
Confirm,cnfm appt
Just confirming please,cnfm appt
Yes appointment was supposed to be at five p.m.,cnfm appt
Just want to make sure they're still coming because we haven't gotten here yet,cnfm appt
Okay on the check and confirm,cnfm appt
I don't know the tech technician can find me okay right,cnfm appt
What would you tell me what I need to hear,cnfm appt
Confirm appointment,cnfm appt
The technician did not arrive,cnfm appt
The technician technician has not arrived,cnfm appt
The technician call me a get me please call,cnfm appt
Did someone call,cnfm appt
Yes someone call,cnfm appt
Correct,cnfm appt
No I just want to make sure they were coming,cnfm appt
I need a technician now,cnfm appt
That's not right we have not seen him,cnfm appt
I need to know when you're showing up,cnfm appt
Confirmation,cnfm appt
Appointment confirmation,cnfm appt
Take a technician,cnfm appt
I'm just waiting,cnfm appt
Checking on a technician is he still around,cnfm appt
I called yesterday,cnfm appt
Someone,cnfm appt
Just wanted to know what time he was coming,cnfm appt
Oh no thank you I was just confirming my appointment,cnfm appt
That's all I wanted to confirm thank you,cnfm appt
Service call,cnfm appt
Technician,cnfm appt
I just want to make sure that it was on time,cnfm appt
Oh I just want to be sure they called that's all,cnfm appt
About this appointment,cnfm appt
Technician,cnfm appt
I have a technician working on the lines,cnfm appt
I have a technician out in the area fixing my neighbors cable right now and he service me,cnfm appt
