Input,INTENT
I don't need any more the issue has been resolved,cncl appt
Cancel transaction something cancel appointment,cncl appt
I don't need any help thank you,cncl appt
Cancel cancel the appointment we have here cancel,cncl appt
Do not need an appointment,cncl appt
No I like to cancel it,cncl appt
No no I want to cancel that I eyeballing the batteries and put the batteries in,cncl appt
I would like to cancel my appointment please correct it is back on at forty,cncl appt
Hi need to cancel appointment,cncl appt
Need to cancel year,cncl appt
No I don't need another appointment I have the Internet working now,cncl appt
I want to cancel the appointment we got the TV fixed,cncl appt
I'd like to cancel an appointment,cncl appt
I'm calling because I canceled,cncl appt
So could you cancel the technician,cncl appt
Bayshore Bayshore they get canceled,cncl appt
Yes I want to cancel that appointment because my TV came on,cncl appt
I don't need that I don't mean that one I mean the one today I have one today between five and six no one told me that they changed it,cncl appt
Need to cancel the service need to cancel the visit,cncl appt
Cancel card no not cancel not cancel previous menu,cncl appt
I need to call,cncl appt
Cancel call back,cncl appt
I don't have it security card just cancel the appointment that's all I need,cncl appt
Can I cancel an appointment,cncl appt
I need to cancel back the problem has been back,cncl appt
I have to cancel the appointment,cncl appt
I want to cancel spectrum,cncl appt
I want to cancel it cancel my account,cncl appt
I would like to cancel an appointment,cncl appt
Answering to cancel appointment,cncl appt
I would like to cancel that appointment please,cncl appt
I want to cancel it cancel,cncl appt
Problem is fixed I can cancel the appointment,cncl appt
Cancel account menu,cncl appt
I would like to have my appointment canceled,cncl appt
Nothing cancel nothing happens nice day appreciate you,cncl appt
Cancel please MADtv came on,cncl appt
About something in the mail but I don't need,cncl appt
My Internet is not working so I would like to cancel the appointment,cncl appt
You can't I don't need an appointment,cncl appt
I just want to cancel the appointment,cncl appt
Cancellation of service,cncl appt
Cancel my account,cncl appt
I don't need a technician now,cncl appt
I need to cancel got it figured out,cncl appt
I need to cancel an appointment I fixed a problem,cncl appt
W nobody here to let them and so I need to cancel it move it out,cncl appt
I need customer service to cancel appointment,cncl appt
To cancel,cncl appt
I don't know I need an appointment now,cncl appt
I would like to cancel my appointment for the sixteenth,cncl appt
I'd like to cancel for today,cncl appt
I would like to cancel that please,cncl appt
Cancel my service call,cncl appt
I need to cancel pullback,cncl appt
I want to cancel my appointment for tomorrow,cncl appt
I would like to cancel the TVs working,cncl appt
I want to cancel I want to cancel my appointment,cncl appt
I need to cancel my phone is not working my Internet came on,cncl appt
I wish to cancel it I found out what the trouble was and I don't need somebody to come out no,cncl appt
Cancel everything is working,cncl appt
Cancel cancel my appointment,cncl appt
I may not need it,cncl appt
Cancel technician,cncl appt
I may not need the appointment I want to check up on it,cncl appt
I need to cancel the weather,cncl appt
I want to cancel the phone is working,cncl appt
Oh I got the issue resolved and I would like to cancel the appointment,cncl appt
One three cancel the appointment I no longer need it,cncl appt
Channel unavailable,cncl appt
No I wanted to cancel the appointment,cncl appt
Like to cancel my appointment for tomorrow,cncl appt
Yes I want to cancel the appointment I fixed it myself,cncl appt
I'm calling to cancel,cncl appt
I need to cancel I need to cancel it,cncl appt
I don't need my appointment,cncl appt
I want to cancel that my TV is working now,cncl appt
Cancel eleven a.m.,cncl appt
R D TV problems straighten itself out and I need to cancel it,cncl appt
Cancel how I write last,cncl appt
You can cancel cancel that appointment,cncl appt
I canceled the appointment this morning,cncl appt
I don't know I need tech support,cncl appt
I am canceling canceling your appointment,cncl appt
Cancel appointment I fixed it,cncl appt
I need to cancel for emergency personal reasons,cncl appt
Oh I see no no TV so I don't previously canceled appointment,cncl appt
I need to cancel that our TV is working now internetworking,cncl appt
I need to I need to cancel my TV is working now,cncl appt
Cats you can't cancel appointment,cncl appt
I finally booted up and I want to cancel cancel it,cncl appt
I thought I had canceled my change my appointment for today,cncl appt
I want to cancel my service,cncl appt
I don't think it's trying to work again so I don't he doesn't need to show up tomorrow,cncl appt
That's fine you don't need to help,cncl appt
Everything seems to be working now so I'd like to cancel the appointment please,cncl appt
I got a message that was canceled,cncl appt
Please cancel my service has been restored,cncl appt
I want to cancel the appointment problem is the corrected buys friend of mine,cncl appt
I'd like to cancel it I got the TV working,cncl appt
I wanna cancel it I got my D V working okay,cncl appt
I think you should cancel it,cncl appt
No I don't need them to come Los Angeles County,cncl appt
Is there any cancellation for today,cncl appt
Cancel the plan,cncl appt
I would like to cancel back,cncl appt
The phone is working now so I don't need him to come down,cncl appt
I need to cancel the whole service,cncl appt
One to cancel the box I'm supposed to have service on,cncl appt
Cancel my appointment today,cncl appt
Could you cancel that,cncl appt
I need to cancel that appointment I don't need it now,cncl appt
I'd like to cancel that cancel,cncl appt
I'd like to cancel it we got the TV working,cncl appt
Canceling services,cncl appt
Need to cancel an appointment no longer needed,cncl appt
Cancel cable service,cncl appt
I want to cancel an appointment I got fifteen we working,cncl appt
Canceling canceling,cncl appt
I would like to cancel it I got the problem solved,cncl appt
Well I want to cancel it,cncl appt
If there's a cancellation can they come today,cncl appt
This morning I woke up and my TV came back on Shedde still come out here and check it or just cancel,cncl appt
I need to cancel my appointment to fix the problem already,cncl appt
My TV is working fine now I can cancel that appointment,cncl appt
I canceled the appointment early this morning,cncl appt
I'd like to cancel my appointment for today,cncl appt
No I just want to be sure that I cancel my appointment,cncl appt
We need to cancel it,cncl appt
Yes I need to cancel the appointment for the technician can we,cncl appt
I need to cancel because the Internet is been fixed,cncl appt
It may be that I need to cancel that appointment,cncl appt
I just want to cancel what I can't be here today,cncl appt
Problem solved need to cancel,cncl appt
Everything is working fine I would like to cancel appointment,cncl appt
No I need to can't I need to cancel that my line is fine now,cncl appt
I'm yes I'm calling I have to cancel that appointment,cncl appt
Cancel it for now,cncl appt
I'd like to cancel the appointment for today,cncl appt
I need to cancel it today I'm sick,cncl appt
Want to cancel cancel the appointment,cncl appt
Canceling appointment amendable is your name no one can get to the house,cncl appt
I would like to cancel cancel my appointment,cncl appt
I need to cancel the appointment because we got a charge back,cncl appt
I need to cancel that the TV came on,cncl appt
I want to cancel my appointment in debt I do not want her spectrum service,cncl appt
I want to cancel it TVs back working,cncl appt
Why is it canceled from today,cncl appt
Q I know I want to cancel it please,cncl appt
I need to cancel that appointment because everything has been resolved,cncl appt
I like to cancel that,cncl appt
I'm calling to cancel because I'm not gonna be able to be here,cncl appt
Would like to cancel appointment,cncl appt
Monica and I don't want a technician here,cncl appt
You can cancel it my TV works now,cncl appt
Consider going to cancel the appointment T V is working,cncl appt
I would like to cancel all services,cncl appt
You can't I need to find out what happened to the email,cncl appt
I'd like to cancel the appointment I took care of the situation myself,cncl appt
You can just cancel it you can just cancel an appointment,cncl appt
We wish to cancel the appointment issue is resolved,cncl appt
Please cancel this phone is working,cncl appt
I would like to cancel please I got the service started,cncl appt
I need to cancel this date,cncl appt
I want to cancel everything is working,cncl appt
I have to cancel that appointment,cncl appt
I has to cancel for tomorrow,cncl appt
We need to cancel that he doesn't need to come out,cncl appt
I canceled an order that I didn't order,cncl appt
Yes I need to cancel,cncl appt
No can you give me a cancellation number or some reference,cncl appt
I want to cancel and I need to talk to somebody,cncl appt
I don't want that,cncl appt
That's all canceled appointment for Saturday 8 to 9,cncl appt
I'm calling to cancel that appointment,cncl appt
I need to cancel it and like the new ones,cncl appt
No no she cancel my appointment,cncl appt
I'd like to cancel the appointment my phone is working now,cncl appt
Can you cancel my appointment please,cncl appt
I would like cancel cancel,cncl appt
I don't need anymore help the gals name is Zachary renews on the way,cncl appt
Cancel my appointment I got a text,cncl appt
Yeah just wanna cancel that appointment,cncl appt
Cancel my apartment,cncl appt
To cancel appointment,cncl appt
We need to cancel her appointment,cncl appt
Cancel my volume came on thank you,cncl appt
I need to cancel the problems been,cncl appt
I want to cancel the got the TV working,cncl appt
Want to cancel appointment,cncl appt
Cancel can you cancel please,cncl appt
Wish to cancel service,cncl appt
Cancel long wire,cncl appt
Internet is working cancel,cncl appt
That's correct it has been canceled,cncl appt
Cancel what,cncl appt
I have to cancel it,cncl appt
Can cancel the appointment,cncl appt
I'd like to cancel my service came back on,cncl appt
Hello geek cancel my appointment,cncl appt
I want to cancel my gas hello,cncl appt
Cancel appointment is working,cncl appt
No longer need it I need it to be canceled,cncl appt
Well I don't need him to come because it straightened itself out,cncl appt
I would like to cancel my appointment canceled I want to cancel it,cncl appt
Hey just cancel cancel appointment cancel appointment,cncl appt
I don't need any help it's okay,cncl appt
You can cancel my appointment,cncl appt
Cancel appointment TV is working,cncl appt
Cancel it for today,cncl appt
No I don't need I don't need it fixed the problem,cncl appt
Like to cancel my appointment,cncl appt
I don't need it connected at all I need,cncl appt
I need to cancel that appointment if I can,cncl appt
I would like to cancel add,cncl appt
Can you send me a text confirming that cancellation,cncl appt
We got an email saying it was canceled,cncl appt
I want to cancel my appointment I don't need a serviceman here,cncl appt
Need to cancel that order,cncl appt
I need to cancel the technician,cncl appt
Please cancel please cancel,cncl appt
I like to cancel an appointment to see if metalworking,cncl appt
I got a call saying it was canceled,cncl appt
I would need to cancel it because the problem is fixed,cncl appt
Cancel appointment don't need it,cncl appt
The phone is working I want to cancel,cncl appt
Cancel the appointment I figure it out myself,cncl appt
I want to cancel cancel appointment,cncl appt
I want to calculate I would like to cancel it,cncl appt
I do not need a repair man,cncl appt
No appointment been canceled,cncl appt
Cancel my whole thing not only the appointment I don't have Internet for two months,cncl appt
Cancel that TVs working,cncl appt
Calling to cancel order,cncl appt
Confirming appointment don't cancel,cncl appt
Yes I I don't I don't I have I've got everything fixed I don't need the bowling,cncl appt
You can cancel it please,cncl appt
I want I don't want to cancel I don't want to keep it but I want to speak to a person please,cncl appt
I'd like to speak to someone about that they canceled it but I don't have service yet,cncl appt
Yes cancel please,cncl appt
Cancel my buck,cncl appt
I don't want the appointment cancel the appointment,cncl appt
You cancel that appointment please,cncl appt
Canceling upcoming service,cncl appt
I have to cancel the appointment for tomorrow I don't know when I can make a new appointment,cncl appt
Cancel appointment baby,cncl appt
I need to cancel this appointment,cncl appt
I need to cancel that appointment the Internet is not working,cncl appt
I need to cancel my appointment please,cncl appt
I need to cancel I want to cancel that appointment,cncl appt
No I want to cancel it,cncl appt
Get automated order I need to find out when I'm able to because of your order,cncl appt
I have a problem service is been fixed so I'd like to cancel the appointment,cncl appt
Mark and I don't want blocking,cncl appt
Can I cancel it,cncl appt
I'm sorry ma'am I need to cancel it,cncl appt
You can cancel it because we fixed it,cncl appt
Cancel todays make a new one,cncl appt
You can cancel Araceli Bragdon,cncl appt
I don't need it anymore,cncl appt
I need to I suppose I need to cancel the phone is working,cncl appt
I need to cancel my TV is working now,cncl appt
Cancel service is been repaired,cncl appt
I want to cancel the appointment for today,cncl appt
I like to cancel it for tomorrow cancel it cancel it,cncl appt
You need to cancel because it's been taken care,cncl appt
I don't need him I don't need him the TV started working all of a sudden it's working fine now,cncl appt
I want to cancel that because much it is working fine now,cncl appt
I need to cancel the appointment the TV is working now,cncl appt
Ready to cancel after work,cncl appt
Customer service I want to cancel that appointment,cncl appt
I need to cancel the appointment the Internet is now working,cncl appt
Your appointment was canceled this morning early,cncl appt
I'm canceling come on now,cncl appt
I need to cancel the appointment please,cncl appt
Service is being replaced restored I don't need a tech to come out,cncl appt
Hello I want to cancel the appointment,cncl appt
I need to cancel it please,cncl appt
I need to cancel that because the phone is working fine now,cncl appt
Thank you cancel,cncl appt
Cancel ticket,cncl appt
Should I call the number that called me this morning and let them know I want to cancel,cncl appt
I want to cancel cancel,cncl appt
No dialtone I don't need him to come except I need to see if my modem is working,cncl appt
Cancel my appointment appointment,cncl appt
I don't need your help thank you,cncl appt
My Internet seems fine like to cancel the appointment,cncl appt
I need to cancel my appointment cancel,cncl appt
Cancel work order,cncl appt
I'm calling to cancel a break take a message during the night,cncl appt
I need to cancel it I'm sick,cncl appt
I need to cancel that appointment problem has been shit,cncl appt
I need to cancel the appointment the Wi-Fi is not working,cncl appt
Yes you can cancel my appointment,cncl appt
I cannot make that appointment,cncl appt
No thank you very much so it's canceled and very good thank you there's nothing else left to do,cncl appt
